Identifier,year,Country_Code,GDP_Constant_USD,GDP_LCU,GDP_PC,agri_val_lcu,agri_vol_lcu,manu_val_lcu,manu_vol_lcu,serv_val_lcu,serv_vol_lcu,gdp_val_usd,gdp_val_lcu,gdp_vol_usd15,gdp_vol_lcu,_merge1,multiplier,_merge,gdp_vol_usd10
,2021,BHR,,,,33210000,38000000,9780700000,5537000000,8906520000,7222150000,37646280000,14155000000,34978600000,12957410000,2,0.985207736,3,34461188096
,2022,BHR,,,,34200000,38900000,9820000000,5614500000,8950000000,7438080000,39569150000,14878000000,35783110000,13255430000,2,0.985207736,3,35253796864
,1960,BHS,1942538098,173200000,17735.53884,,,,,,,,,,,1,,3,
,1961,BHS,2149750529,193900000,18675.94371,,,,,,,,,,,1,,3,
,1962,BHS,2374441850,216500000,19610.03485,,,,,,,,,,,1,,3,
,1963,BHS,2624329421,242500000,20609.97087,,,,,,,,,,,1,,3,
,1964,BHS,2899925139,272000000,21690.11607,,,,,,,,,,,1,,3,
,1965,BHS,3202259632,306400000,22864.46394,,,,,,,,,,,1,,3,
,1966,BHS,3492766343,346800000,23863.23561,,,,,,,,,,,1,,3,
,1967,BHS,3828006034,398000000,25083.7502,,,,,,,,,,,1,,3,
,1968,BHS,4150391652,453800000,26164.4717,,,,,,,,,,,1,,3,
,1969,BHS,4523165825,538700000,27538.63563,,,,,,,,,,,1,,3,
,1970,BHS,4267622809,539500000,25199.42138,,,,,,,,,,,1,,3,
,1971,BHS,4337036067,573400000,24945.13535,,,,,,,,,,,1,,3,
,1972,BHS,4185355346,590900000,23534.51912,,,,,,,,,,,1,,3,
,1973,BHS,4502084993,670900000,24806.51609,,,,,,,,,,,1,,3,
,1974,BHS,3747795360,632400000,20247.51814,,,,,,,,,,,1,,3,
,1975,BHS,3193004479,596200000,16904.75788,,,,,,,,,,,1,,3,
,1976,BHS,3358567667,642100000,17410.7457,,,,,,,,,,,1,,3,
,1977,BHS,3666042160,713000000,18598.8715,,,,,,,,,,,1,,3,
,1978,BHS,4185869346,832400000,20772.205,,,,,,,,,,,1,,3,
,1979,BHS,5280026115,1139800100,25627.21381,,,,,,,,,,,1,,3,
BHS1980,1980,BHS,5622978697,1335300000,26692.07256,,,,,,,,,,,1,,3,
BHS1981,1981,BHS,5104179905,1426500000,23696.72559,,,,,,,,,,,1,,3,
BHS1982,1982,BHS,5446103698,1578300000,24724.11167,,,,,,,,,,,1,,3,
BHS1983,1983,BHS,5642002873,1732800000,25054.74505,,,,,,,,,,,1,,3,
BHS1984,1984,BHS,6441539485,2041100000,28004.86701,,,,,,,,,,,1,,3,
BHS1985,1985,BHS,6752613029,2320699900,28772.84651,,,,,,,,,,,1,,3,
BHS1986,1986,BHS,6873957500,2472500000,28745.57251,,,,,,,,,,,1,,3,
BHS1987,1987,BHS,7079112092,2713999900,29085.10964,,,,,,,,,,,1,,3,
BHS1988,1988,BHS,7242618886,2817900000,29253.76904,,,,,,,,,,,1,,3,
BHS1989,1989,BHS,7729853745,3062000000,30692.41389,,,,,,,,,,,1,,3,
BHS1990,1990,BHS,7606466025,3166000000,29673.81103,,,,,,,,,,,1,,3,
BHS1991,1991,BHS,7288379986,3111160000,27912.42201,,,,,,,,,,,1,,3,
BHS1992,1992,BHS,7009557036,3109000000,26338.44994,,,,,,,,,,,1,,3,
BHS1993,1993,BHS,7031132893,3092000000,25929.35258,,,,,,,,,,,1,,3,
BHS1994,1994,BHS,7252537335,3259000000,26287.30979,,,,,,,,,,,1,,3,
BHS1995,1995,BHS,7570107965,3429000000,27021.62401,,,,,,,,,,,1,,3,
BHS1996,1996,BHS,7889833778,3609000000,27801.66242,,,,,,,,,,,1,,3,
BHS1997,1997,BHS,8052541058,6332360000,28060.56751,,,,,,,,,,,1,,3,
BHS1998,1998,BHS,8432337725,6833220000,29071.01194,,,,,,,,,,,1,,3,
BHS1999,1999,BHS,9034753608,7683870000,30775.25652,,,,,,,,,,,1,,3,
BHS2000,2000,BHS,9409627492,8076470000,31587.59103,,,,,,,,,,,1,,3,
BHS2001,2001,BHS,9656694581,8317830000,31856.08584,,,,,,,,,,,1,,3,
BHS2002,2002,BHS,9917865835,8881160000,32080.35346,,,,,,,,,,,1,,3,
BHS2003,2003,BHS,9792432526,8870090000,31013.63921,,,,,,,,,,,1,,3,
BHS2004,2004,BHS,9878884031,9055290000,30629.72917,,,,,,,,,,,1,,3,
BHS2005,2005,BHS,10214307273,9836200000,31023.04722,,,,,,,,,,,1,,3,
BHS2006,2006,BHS,10471385975,10167250000,31180.61512,,,,,,,,,,,1,,3,
BHS2007,2007,BHS,10622859247,10618340000,31031.231,,,,,,,,,,,1,,3,
BHS2008,2008,BHS,10375987507,10526000000,29758.2498,,,,,,,,,,,1,,3,
BHS2009,2009,BHS,9942763009,9981960000,28019.14864,,,,,,,,,,,1,,3,
BHS2010,2010,BHS,10095760000,10095760000,27979.11493,,,,,,,,,,,1,,3,
BHS2011,2011,BHS,10157636656,10070450000,27710.10196,,,,,,,,,,,1,,3,
BHS2012,2012,BHS,10471171092,10720500000,28145.35866,,,,,,,,,,,1,,3,
BHS2013,2013,BHS,10428194409,10627600000,27643.39521,,,,,,,,,,,1,,3,
BHS2014,2014,BHS,10412761873,10957300000,27246.48486,,,,,,,,,,,1,,3,
BHS2015,2015,BHS,10521571020,11792300000,27198.9076,,,,,,,,,,,1,,3,
BHS2016,2016,BHS,10343803832,11838800000,26439.05364,,,,,,,,,,,1,,3,
BHS2017,2017,BHS,10492464085,12162100000,26538.94563,,,,,,,,,,,1,,3,
,2018,BHS,,,,,,,,,,,,,,1,,3,
,2019,BHS,,,,,,,,,,,,,,1,,3,
,1960,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1961,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1962,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1963,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1964,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1965,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1966,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1967,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1968,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1969,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1970,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1971,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1972,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1973,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1974,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1975,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1976,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1977,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1978,BIH,,,,,,,,,,,,,,1,1.10955596,3,
,1979,BIH,,,,,,,,,,,,,,1,1.10955596,3,
BIH1980,1980,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1981,1981,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1982,1982,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1983,1983,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1984,1984,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1985,1985,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1986,1986,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1987,1987,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1988,1988,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1989,1989,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1990,1990,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1991,1991,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1992,1992,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1993,1993,BIH,,,,,,,,,,,,,,3,1.10955596,3,
BIH1994,1994,BIH,2758501862,2034400000,698.5642943,729400000,1418640000,526000000,1233640000,779000000,1556790000,1219630000,2034400000,2576820000,4544220000,3,1.10955596,3,2859126016
BIH1995,1995,BIH,3332270265,2674985700,866.9406721,553720000,1167210000,687470000,1763140000,1433790000,2119700000,1812800000,2674990000,3112790000,5489410000,3,1.10955596,3,3453814784
BIH1996,1996,BIH,6296580077,4192441000,1665.595366,867840000,1830050000,1077460000,2709210000,1496700000,3295410000,2705790000,4192440000,5881860000,10372660000,3,1.10955596,3,6526253056
BIH1997,1997,BIH,8461947180,6367297000,2255.057369,1115430000,2064660000,1605680000,3543930000,2506440000,4879190000,3671820000,6367300000,7904610000,13939780000,3,1.10955596,3,8770607104
BIH1998,1998,BIH,9782010632,7244156000,2608.198841,1156200000,2166080000,1987090000,4438910000,2804170000,5517770000,4116700000,7244160000,9137730000,16114380000,3,1.10955596,3,10138822656
BIH1999,1999,BIH,10721083632,8603006000,2852.021041,1141020000,1959470000,2095420000,4290790000,3827210000,6967890000,4686250000,8603010000,10014950000,17661360000,3,1.10955596,3,11112147968
BIH2000,2000,BIH,11310743279,11689000000,3002.820841,1040740000,1416480000,2264130000,3674400000,6529210000,8998110000,5506150000,11689000000,10565770000,18632730000,3,1.10955596,3,11723313152
BIH2001,2001,BIH,11808415927,12565000000,3131.139402,1114220000,1451930000,2395690000,3722390000,6844080000,9264330000,5748730000,12565000000,11030660000,19452570000,3,1.10955596,3,12239134720
BIH2002,2002,BIH,12434262003,13821000000,3293.140249,1143590000,1409110000,2457510000,3610660000,7733750000,10118730000,6650470000,13821000000,11615290000,20483560000,3,1.10955596,3,12887814144
BIH2003,2003,BIH,12931632491,14505000000,3421.748431,1064860000,1289150000,2779170000,4011850000,8035880000,10441520000,8370360000,14505000000,12079900000,21302910000,3,1.10955596,3,13403325440
BIH2004,2004,BIH,13720457777,16689024000,3628.515312,1480320000,1626640000,3427930000,4559380000,9205670000,10660320000,10594860000,16689020000,12816770000,22602370000,3,1.10955596,3,14220923904
BIH2005,2005,BIH,14922267895,17650339000,3946.092691,1464510000,1718440000,3768240000,4836780000,9658510000,12860820000,11597700000,18239710000,13939420000,24582170000,3,1.10955596,3,15466566656
BIH2006,2006,BIH,15730647389,20057215000,4162.13271,1615470000,1816720000,4203570000,5295220000,10563470000,13414640000,13567100000,21152470000,14694560000,25913850000,3,1.10955596,3,16304436224
BIH2007,2007,BIH,16651768809,22547859000,4412.233389,1737300000,1855590000,4893420000,5724310000,11862450000,14177640000,16440850000,23493980000,15555010000,27431260000,3,1.10955596,3,17259153408
BIH2008,2008,BIH,17555414776,25519330000,4664.528494,1839250000,1934370000,5907900000,6240260000,13704400000,14800390000,19612780000,26186980000,16090580000,28375740000,3,1.10955596,3,17853399040
BIH2009,2009,BIH,17028269114,24798520000,4545.039868,1754890000,1898470000,5663640000,5953550000,13815050000,14552580000,18446790000,25971240000,15532520000,27391600000,3,1.10955596,3,17234200576
BIH2010,2010,BIH,17176781337,25364953000,4614.829041,1724000000,1822880000,5679670000,6052560000,14095520000,14707850000,17630280000,26034630000,15480770000,27300330000,3,1.10955596,3,17176780800
BIH2011,2011,BIH,17341498612,26231262000,4701.039103,1772640000,1819610000,5803890000,6034270000,14658590000,14963160000,19080570000,26844460000,15754870000,27783710000,3,1.10955596,3,17480910848
BIH2012,2012,BIH,17198998442,26222710000,4714.379267,1609460000,1615540000,5648950000,5870240000,14912110000,15265520000,18108150000,27564220000,15782970000,27833260000,3,1.10955596,3,17512087552
BIH2013,2013,BIH,17603071037,26778754000,4882.96142,1832040000,1870080000,5953970000,6095550000,15062210000,15332420000,19170820000,28240540000,16082520000,28361530000,3,1.10955596,3,17844455424
BIH2014,2014,BIH,17805439832,27358710000,4993.109884,1628130000,1633360000,6036640000,6210960000,15560280000,15724750000,19226340000,28343470000,16187350000,28546400000,3,1.10955596,3,17960771584
BIH2015,2015,BIH,18353281641,28589053000,5190.464952,1783430000,1783430000,6443250000,6443250000,16075220000,16075220000,16856870000,29727100000,16856870000,29727100000,3,1.10955596,3,18703640576
BIH2016,2016,BIH,18930321663,29904460000,5382.801279,1904730000,1918950000,6926940000,6747260000,16572910000,16389050000,17517490000,30972670000,17379440000,30648630000,3,1.10955596,3,19283462144
BIH2017,2017,BIH,19533480057,31376237000,5569.827593,1757650000,1702260000,7501340000,7087920000,17754040000,17057590000,18595400000,32270460000,17918200000,31598740000,3,1.10955596,3,19881244672
,2018,BIH,,32778403000,,1969180000,1856730000,8168330000,7353820000,18623420000,17568510000,20493050000,33956980000,18563790000,32737240000,3,1.10955596,3,20597563392
,2019,BIH,,,,2077270000,1910260000,8634910000,7496380000,19467390000,18122230000,20071830000,35085820000,19083570000,33653880000,3,1.10955596,3,21174288384
,2020,BIH,,,,2141700000,1904530000,8928100000,7421420000,19269920000,17684320000,20095480000,34751620000,18724070000,33019890000,2,1.10955596,3,20775403520
,2021,BIH,,,,2280020000,1960630000,9566920000,7614370000,20296340000,18353620000,21068240000,36228870000,19360690000,34142570000,2,1.10955596,3,21481768960
,2022,BIH,,,,2427270000,2018380000,10251460000,7812350000,21441200000,19103320000,22056410000,37714750000,20057670000,35371700000,2,1.10955596,3,22255108096
,1960,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1961,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1962,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1963,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1964,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1965,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1966,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1967,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1968,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1969,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1970,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1971,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1972,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1973,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1974,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1975,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1976,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1977,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1978,BLR,,,,,,,,,,,,,,1,1.110666394,3,
,1979,BLR,,,,,,,,,,,,,,1,1.110666394,3,
BLR1980,1980,BLR,,,,,,,,,,4825450000,1330000,21905450000,7.73315E+12,3,1.110666394,3,24329648128
BLR1981,1981,BLR,,,,,,,,,,5085530000,1550000,22744760000,8.02945E+12,3,1.110666394,3,25261840384
BLR1982,1982,BLR,,,,,,,,,,5356210000,1640000,23654550000,8.35063E+12,3,1.110666394,3,26272313344
BLR1983,1983,BLR,,,,,,,,,,5410830000,1700000,24671700000,8.7097E+12,3,1.110666394,3,27402029056
BLR1984,1984,BLR,,,,,,,,,,5640580000,1950000,25411850000,8.97099E+12,3,1.110666394,3,28224088064
BLR1985,1985,BLR,,,,,,,,,,6259890000,2220000,25843850000,9.1235E+12,3,1.110666394,3,28703895552
BLR1986,1986,BLR,,,,,,,,,,7912460000,2350000,26775840000,9.45251E+12,3,1.110666394,3,29739026432
BLR1987,1987,BLR,,,,,,,,,,9041040000,2420000,27522280000,9.71602E+12,3,1.110666394,3,30568071168
BLR1988,1988,BLR,,,,,,,,,,11132300000,2860000,28983210000,1.02318E+13,3,1.110666394,3,32190676992
BLR1989,1989,BLR,,,,,,,,,,13082710000,3480000,29853380000,1.0539E+13,3,1.110666394,3,33157146624
BLR1990,1990,BLR,32406543392,433,3180.542094,0,4630000000,0,10800000000,0,18860000000,17389560000,4330000,29178800000,1.03008E+13,3,1.110666394,3,32407912448
BLR1991,1991,BLR,32017666294,900,3140.834441,0,4460000000,0,10840000000,0,18330000000,17811860000,8710000,28828650000,1.01772E+13,3,1.110666394,3,32019013632
BLR1992,1992,BLR,28943969927,9200,2833.199875,0,4100000000,0,9930000000,0,15660000000,17022650000,92450000,26061100000,9.2002E+12,3,1.110666394,3,28945188864
BLR1993,1993,BLR,26744227646,98500,2611.996059,20000,4160000000,30000,8770000000,40000,14250000000,16280360000,985320000,24080460000,8.50098E+12,3,1.110666394,3,26745358336
BLR1994,1994,BLR,23615151942,1779300,2309.098655,290000,3500000000,470000,7250000000,830000,14650000000,14931600000,17793200000,21263040000,7.50637E+12,3,1.110666394,3,23616143360
BLR1995,1995,BLR,21159176014,12140300,2075.649992,2260000,3420000000,3270000,6270000000,5240000,12550000000,13972640000,1.21403E+11,19051690000,6.7257E+12,3,1.110666394,3,21160071168
BLR1996,1996,BLR,21751633937,19183900,2140.908852,3420000,3470000000,5300000,6480000000,8000000,12790000000,14756860000,1.91839E+11,19585140000,6.91402E+12,3,1.110666394,3,21752557568
BLR1997,1997,BLR,24231321395,36683000,2395.10936,5810000,3280000000,10630000,7650000000,15010000,14560000000,14128410000,3.6683E+11,21817840000,7.70222E+12,3,1.110666394,3,24232341504
BLR1998,1998,BLR,26266750353,70216100,2608.675177,10000000,3230000000,20000000,8480000000,30000000,16030000000,15222010000,7.02161E+11,23650540000,8.34921E+12,3,1.110666394,3,26267860992
BLR1999,1999,BLR,27159819639,302606400,2708.739337,40000000,3000000000,100000000,9120000000,120000000,17200000000,12138490000,3.02606E+12,24454660000,8.63308E+12,3,1.110666394,3,27160969216
BLR2000,2000,BLR,28735090128,913380000,2879.380069,110000000,3270000000,310000000,9650000000,360000000,18130000000,12736860000,9.1338E+12,25873030000,9.1338E+12,3,1.110666394,3,28736305152
BLR2001,2001,BLR,30092911067,1717320000,3030.94753,180000000,3310000000,560000000,10110000000,760000000,19460000000,12354820000,1.71732E+13,27095610000,9.5654E+12,3,1.110666394,3,30094184448
BLR2002,2002,BLR,31611178874,2613830000,3204.198984,260000000,3410000000,830000000,10820000000,1150000000,20060000000,14594930000,2.61383E+13,28462650000,1.0048E+13,3,1.110666394,3,31612508160
BLR2003,2003,BLR,33837615109,3656480000,3453.963668,320000000,3670000000,1200000000,11970000000,1580000000,20960000000,17825440000,3.65648E+13,30467330000,1.07557E+13,3,1.110666394,3,33839040512
BLR2004,2004,BLR,37711935052,4999180000,3875.783061,440000000,4150000000,1750000000,14220000000,2090000000,22430000000,23141590000,4.99918E+13,33955760000,1.19872E+13,3,1.110666394,3,37713522688
BLR2005,2005,BLR,41256857576,6506710000,4269.166024,550000000,4250000000,2460000000,16150000000,2580000000,24270000000,30210090000,6.50671E+13,37147610000,1.3114E+13,3,1.110666394,3,41258602496
BLR2006,2006,BLR,45382541132,7926700000,4724.924542,680000000,4510000000,2950000000,18430000000,3240000000,26230000000,36961830000,7.9267E+13,40862360000,1.44254E+13,3,1.110666394,3,45384450048
BLR2007,2007,BLR,49285442639,9716530000,5154.86716,810000000,4720000000,3600000000,20150000000,3930000000,27440000000,45275730000,9.71652E+13,44376530000,1.5666E+13,3,1.110666394,3,49287520256
BLR2008,2008,BLR,54312557593,12979080000,5700.319385,1120000000,5130000000,5040000000,23280000000,4930000000,28770000000,60850090000,1.3E+14,48902940000,1.72639E+13,3,1.110666394,3,54314852352
BLR2009,2009,BLR,54421180122,14209130000,5724.468852,1160000000,5140000000,5130000000,23350000000,5990000000,29000000000,49050340000,1.37E+14,49000740000,1.72984E+13,3,1.110666394,3,54423474176
BLR2010,2010,BLR,58665088956,17476330000,6181.399916,1520000000,5270000000,6460000000,26170000000,7410000000,31680000000,57075520000,1.7E+14,52819720000,1.86466E+13,3,1.110666394,3,58665086976
BLR2011,2011,BLR,61820512466,30724500000,6525.851369,2460000000,5620000000,11090000000,28060000000,13560000000,34130000000,61713100000,3.07E+14,55747510000,1.96802E+13,3,1.110666394,3,61916884992
BLR2012,2012,BLR,62863508301,54761670000,6642.035132,4450000000,5980000000,19870000000,28640000000,23710000000,33790000000,65729110000,5.48E+14,56712250000,2.00208E+13,3,1.110666394,3,62988390400
BLR2013,2013,BLR,63494325276,67068850000,6707.62153,4570000000,5730000000,24080000000,28090000000,30460000000,35710000000,75562590000,6.71E+14,57293140000,2.02259E+13,3,1.110666394,3,63633563648
BLR2014,2014,BLR,64590481691,80579270000,6817.289219,5880000000,5880000000,28510000000,28510000000,36790000000,36790000000,78880420000,8.05793E+14,58265960000,2.05693E+13,3,1.110666394,3,64714043392
BLR2015,2015,BLR,62116943621,89909810000,6545.780527,5650000000,5740000000,29390000000,26410000000,42920000000,36240000000,56046630000,8.89268E+14,56046630000,1.97858E+13,3,1.110666394,3,62249107456
BLR2016,2016,BLR,60547592313,94949000000,6372.401795,6550000000,5970000000,29390000000,25180000000,46070000000,31150000000,47369380000,9.4205E+14,54644740000,1.92909E+13,3,1.110666394,3,60692074496
BLR2017,2017,BLR,62013997099,1.05748E+11,6522.382457,8000000000,6230000000,33370000000,26080000000,50370000000,32310000000,54270740000,1.0484E+15,56010820000,1.97732E+13,3,1.110666394,3,62209335296
,2018,BLR,,1.21568E+11,,7780000000,5990000000,38290000000,27400000000,58020000000,33390000000,58595520000,1.19336E+15,57717540000,2.03757E+13,3,1.110666394,3,64104931328
,2019,BLR,,,,8640910000,6079850000,41505800000,27701400000,66658160000,33799350000,59339620000,1.23268E+15,58410150000,2.06202E+13,3,1.110666394,3,64874188800
,2020,BLR,,,,9664460000,6201450000,41878590000,26039320000,73323190000,32636610000,55418480000,1.18346E+15,56073750000,1.97954E+13,2,1.110666394,3,62279229440
,2021,BLR,,,,10788070000,6313070000,45895830000,26586140000,83752350000,32626930000,56712440000,1.24621E+15,56634480000,1.99933E+13,2,1.110666394,3,62902013952
,2022,BLR,,,,12030470000,6420400000,50002830000,26984930000,96227180000,32907130000,58769140000,1.33144E+15,57314100000,2.02333E+13,2,1.110666394,3,63656845312
,1960,BLZ,98693489.88,40103500,1072.009579,,,,,,,,,,,1,0.894308925,3,
,1961,BLZ,103521849,42807100,1093.121116,,,,,,,,,,,1,0.894308925,3,
,1962,BLZ,108586813,45510800,1115.037511,,,,,,,,,,,1,0.894308925,3,
,1963,BLZ,113968846.9,48214400,1137.822441,,,,,,,,,,,1,0.894308925,3,
,1964,BLZ,119667152.4,51706500,1161.03923,,,,,,,,,,,1,0.894308925,3,
,1965,BLZ,125567390.4,57300000,1183.269635,,,,,,,,,,,1,0.894308925,3,
,1966,BLZ,131558016.1,63500000,1203.124147,,,,,,,,,,,1,0.894308925,3,
,1967,BLZ,138021623.5,68700000,1224.768603,,,,,,,,,,,1,0.894308925,3,
,1968,BLZ,148189987.6,75000000,1276.828458,,,,,,,,,,,1,0.894308925,3,
,1969,BLZ,155757123.8,79000000,1306.018932,,,,,,,,,,,1,0.894308925,3,
,1970,BLZ,163245448.7,88900000,1336.084274,,,,,,,,,,,1,0.894308925,3,
,1971,BLZ,169709056.1,97100000,1359.924484,,,,,,,,,,,1,0.894308925,3,
,1972,BLZ,187050443.1,105700000,1471.100614,,,,,,,,,,,1,0.894308925,3,
,1973,BLZ,197061184.7,127700000,1524.132479,,,,,,,,,,,1,0.894308925,3,
,1974,BLZ,223782652.1,176500000,1704.270543,,,,,,,,,,,1,0.894308925,3,
,1975,BLZ,231822770,213700000,1739.62757,,,,,,,,,,,1,0.894308925,3,
,1976,BLZ,231743901.7,216100000,1714.754317,,,,,,,,,,,1,0.894308925,3,
,1977,BLZ,246799362.7,235300000,1801.599857,,,,,,,,,,,1,0.894308925,3,
,1978,BLZ,266347864.4,272600000,1916.654297,,,,,,,,,,,1,0.894308925,3,
,1979,BLZ,286369290.6,303600000,2026.604088,,,,,,,,,,,1,0.894308925,3,
BLZ1980,1980,BLZ,324847820.9,395876444.9,2253.462044,90560000,94320000,92180000,124970000,173640000,345590000,194750000,389500000,368780000,578330000,3,0.894308925,3,329803232
BLZ1981,1981,BLZ,328530850.7,392179709.3,2226.331612,87810000,96570000,81530000,129780000,193180000,350450000,192900000,385800000,373540000,585790000,3,0.894308925,3,334060160
BLZ1982,1982,BLZ,328176988.7,364412654,2166.184744,69360000,101030000,67250000,126980000,202940000,342220000,179250000,358500000,372480000,584130000,3,0.894308925,3,333112192
BLZ1983,1983,BLZ,321143565.2,384206371.9,2060.964211,71430000,97040000,70780000,124890000,217810000,342290000,189000000,378000000,364640000,571830000,3,0.894308925,3,326100800
