,Country_Code,year,Tax_Revenue_real_USD,Tax_Revenue_real_USD_lag
113,AGO,2015,22791539203.8737,29623127079.42624
114,AGO,2016,15990614416.185513,22791539203.8737
115,AGO,2017,16072149913.590828,15990614416.185513
116,AGO,2018,,16072149913.590828
117,AIA,1980,,
118,AIA,1981,,
119,AIA,1982,,
120,AIA,1983,,
121,AIA,1984,,
122,AIA,1985,,
123,AIA,1986,,
124,AIA,1987,,
125,AIA,1988,,
126,AIA,1989,,
127,AIA,1990,,
128,AIA,1991,,
129,AIA,1992,,
130,AIA,1993,,
131,AIA,1994,,
132,AIA,1995,,
133,AIA,1996,,
134,AIA,1997,,
135,AIA,1998,,
136,AIA,1999,,
137,AIA,2000,,
138,AIA,2001,,
139,AIA,2002,,
140,AIA,2003,,
141,AIA,2004,,
142,AIA,2005,,
143,AIA,2006,,
144,AIA,2007,,
145,AIA,2008,,
146,AIA,2009,,
147,AIA,2010,,
148,AIA,2011,,
149,AIA,2012,,
150,AIA,2013,,
151,AIA,2014,,
152,AIA,2015,,
153,AIA,2016,,
154,AIA,2017,,
155,AIA,2018,,
156,ALB,1980,,
157,ALB,1981,,
158,ALB,1982,,
159,ALB,1983,,
160,ALB,1984,,
161,ALB,1985,,
162,ALB,1986,,
163,ALB,1987,,
164,ALB,1988,,
165,ALB,1989,2224786146.1315603,
166,ALB,1990,1842518907.6574032,2224786146.1315603
167,ALB,1991,668691266.9412527,1842518907.6574032
168,ALB,1992,449124073.4477435,668691266.9412527
169,ALB,1993,579265612.2006001,449124073.4477435
170,ALB,1994,633953315.9321271,579265612.2006001
171,ALB,1995,617922571.750252,633953315.9321271
172,ALB,1996,534978774.0787792,617922571.750252
173,ALB,1997,518049849.61188364,534978774.0787792
174,ALB,1998,840611552.0933487,518049849.61188364
175,ALB,1999,955426417.197734,840611552.0933487
176,ALB,2000,1162698506.0314906,955426417.197734
177,ALB,2001,1248178760.8050528,1162698506.0314906
178,ALB,2002,1328316480.0314844,1248178760.8050528
179,ALB,2003,1426347296.874784,1328316480.0314844
180,ALB,2004,1572255794.199986,1426347296.874784
181,ALB,2005,1662347895.4378123,1572255794.199986
182,ALB,2006,1828135926.4225035,1662347895.4378123
183,ALB,2007,1972984011.1922212,1828135926.4225035
184,ALB,2008,2209513704.53947,1972984011.1922212
185,ALB,2009,2264056573.051576,2209513704.53947
186,ALB,2010,2260194058.5667377,2264056573.051576
187,ALB,2011,2294599398.938237,2260194058.5667377
188,ALB,2012,2246352336.4653716,2294599398.938237
189,ALB,2013,2144131354.3559725,2246352336.4653716
190,ALB,2014,2424266829.461343,2144131354.3559725
191,ALB,2015,2497001838.805449,2424266829.461343
192,ALB,2016,2468691674.0259676,2497001838.805449
193,ALB,2017,2765506223.8567634,2468691674.0259676
194,ALB,2018,2868312163.7000637,2765506223.8567634
195,ARE,1980,,
196,ARE,1981,,
197,ARE,1982,,
198,ARE,1983,,
199,ARE,1984,,
200,ARE,1985,,
201,ARE,1986,,
202,ARE,1987,,
203,ARE,1988,,
204,ARE,1989,,
205,ARE,1990,,
206,ARE,1991,,
207,ARE,1992,,
208,ARE,1993,,
209,ARE,1994,,
210,ARE,1995,,
211,ARE,1996,,
212,ARE,1997,,
213,ARE,1998,,
214,ARE,1999,,
215,ARE,2000,,
216,ARE,2001,,
217,ARE,2002,,
218,ARE,2003,,
219,ARE,2004,,
220,ARE,2005,,
221,ARE,2006,,
222,ARE,2007,,
223,ARE,2008,,
224,ARE,2009,,
225,ARE,2010,,
226,ARE,2011,,
227,ARE,2012,73617622854.9676,
228,ARE,2013,75757039547.75124,73617622854.9676
229,ARE,2014,67057896031.96286,75757039547.75124
230,ARE,2015,46627930792.658615,67057896031.96286
231,ARE,2016,34224735043.456078,46627930792.658615
232,ARE,2017,47242785240.7826,34224735043.456078
233,ARE,2018,55745119084.82237,47242785240.7826
234,ARG,1980,,
235,ARG,1981,,
236,ARG,1982,,
237,ARG,1983,,
238,ARG,1984,,
239,ARG,1985,20083920724.624065,
240,ARG,1986,19616466341.57014,20083920724.624065
241,ARG,1987,21079277542.39131,19616466341.57014
242,ARG,1988,17272384923.658173,21079277542.39131
243,ARG,1989,,17272384923.658173
244,ARG,1990,20817165104.538513,
245,ARG,1991,25864775332.989883,20817165104.538513
246,ARG,1992,32698182480.059677,25864775332.989883
247,ARG,1993,38448861402.26138,32698182480.059677
248,ARG,1994,40708464836.98955,38448861402.26138
249,ARG,1995,38171406105.08007,40708464836.98955
250,ARG,1996,41031712637.388306,38171406105.08007
251,ARG,1997,47295018306.012085,41031712637.388306
252,ARG,1998,50604422259.15978,47295018306.012085
253,ARG,1999,49632729323.59679,50604422259.15978
254,ARG,2000,50536950957.60567,49632729323.59679
255,ARG,2001,47286628443.93556,50536950957.60567
256,ARG,2002,40799143958.648766,47286628443.93556
257,ARG,2003,53458010377.120995,40799143958.648766
258,ARG,2004,65967012396.4897,53458010377.120995
259,ARG,2005,71876654568.15602,65967012396.4897
260,ARG,2006,77941433823.32988,71876654568.15602
261,ARG,2007,87570972219.7622,77941433823.32988
262,ARG,2008,94253076105.62271,87570972219.7622
263,ARG,2009,87457583296.52184,94253076105.62271
264,ARG,2010,97015673285.63365,87457583296.52184
265,ARG,2011,103297980361.75847,97015673285.63365
266,ARG,2012,105869224012.89685,103297980361.75847
267,ARG,2013,109819065608.84085,105869224012.89685
268,ARG,2014,108222830566.37778,109819065608.84085
269,ARG,2015,111573894262.25243,108222830566.37778
270,ARG,2016,106689835053.6412,111573894262.25243
271,ARG,2017,106449116977.11424,106689835053.6412
272,ARG,2018,100736229961.31926,106449116977.11424
273,ARM,1980,,
274,ARM,1981,,
275,ARM,1982,,
276,ARM,1983,,
277,ARM,1984,,
278,ARM,1985,,
279,ARM,1986,,
280,ARM,1987,,
281,ARM,1988,,
282,ARM,1989,,
283,ARM,1990,,
284,ARM,1991,866214615.7478782,
285,ARM,1992,670020113.7871752,866214615.7478782
286,ARM,1993,389052527.1027291,670020113.7871752
287,ARM,1994,362236196.6668762,389052527.1027291
288,ARM,1995,358251793.9434173,362236196.6668762
289,ARM,1996,378091420.52074987,358251793.9434173
290,ARM,1997,495842664.612445,378091420.52074987
291,ARM,1998,562890421.6392891,495842664.612445
292,ARM,1999,681200454.5867468,562890421.6392891
293,ARM,2000,663961842.7839237,681200454.5867468
294,ARM,2001,698866431.8429747,663961842.7839237
295,ARM,2002,801601983.8188065,698866431.8429747
296,ARM,2003,878243050.0210042,801601983.8188065
297,ARM,2004,972786088.9446998,878243050.0210042
298,ARM,2005,1131398714.762284,972786088.9446998
299,ARM,2006,1285221660.5323563,1131398714.762284
300,ARM,2007,1615102841.3875763,1285221660.5323563
301,ARM,2008,1867956983.4581766,1615102841.3875763
302,ARM,2009,1546128681.964511,1867956983.4581766
303,ARM,2010,1631261901.7083266,1546128681.964511
304,ARM,2011,1719572401.933094,1631261901.7083266
305,ARM,2012,1866722920.5679307,1719572401.933094
306,ARM,2013,,1866722920.5679307
307,ARM,2014,,
308,ARM,2015,,
309,ARM,2016,,
310,ARM,2017,,
311,ARM,2018,,
312,ATG,1980,,
313,ATG,1981,,
314,ATG,1982,,
315,ATG,1983,,
316,ATG,1984,,
317,ATG,1985,,
318,ATG,1986,,
319,ATG,1987,,
320,ATG,1988,,
321,ATG,1989,,
322,ATG,1990,,
323,ATG,1991,,
324,ATG,1992,106836299.98491512,
325,ATG,1993,110300929.5135838,106836299.98491512
326,ATG,1994,119505785.38574137,110300929.5135838
327,ATG,1995,117332632.31752358,119505785.38574137
328,ATG,1996,129354436.20484045,117332632.31752358
329,ATG,1997,132275484.26608522,129354436.20484045
330,ATG,1998,134835144.95296037,132275484.26608522
331,ATG,1999,137300382.0713296,134835144.95296037
332,ATG,2000,126345428.44949162,137300382.0713296
333,ATG,2001,140070102.0417078,126345428.44949162
334,ATG,2002,154528588.23950133,140070102.0417078
335,ATG,2003,169295826.71038738,154528588.23950133
336,ATG,2004,185710970.7013805,169295826.71038738
337,ATG,2005,189464667.4897941,185710970.7013805
338,ATG,2006,235349128.60515785,189464667.4897941
339,ATG,2007,276281484.17820495,235349128.60515785
340,ATG,2008,265303418.36047673,276281484.17820495
341,ATG,2009,216248539.22557095,265303418.36047673
342,ATG,2010,213515214.44695258,216248539.22557095
343,ATG,2011,202107695.65357426,213515214.44695258
344,ATG,2012,217063325.80419326,202107695.65357426
345,ATG,2013,201417404.66938272,217063325.80419326
346,ATG,2014,203538898.00260168,201417404.66938272
347,ATG,2015,215150402.32954893,203538898.00260168
348,ATG,2016,217474815.7542657,215150402.32954893
349,ATG,2017,219707108.0613123,217474815.7542657
350,ATG,2018,,219707108.0613123
351,AUS,1980,122879537390.1294,
352,AUS,1981,128672717641.7596,122879537390.1294
353,AUS,1982,129989064679.29054,128672717641.7596
354,AUS,1983,128842408301.62254,129989064679.29054
355,AUS,1984,139733132671.36035,128842408301.62254
356,AUS,1985,146983707388.26782,139733132671.36035
357,AUS,1986,158759110177.5127,146983707388.26782
358,AUS,1987,164814806901.86676,158759110177.5127
359,AUS,1988,171828457553.1367,164814806901.86676
360,AUS,1989,172509108350.57135,171828457553.1367
361,AUS,1990,172596940382.66583,172509108350.57135
362,AUS,1991,165562596540.1975,172596940382.66583
363,AUS,1992,164608152938.4629,165562596540.1975
364,AUS,1993,174245149411.10736,164608152938.4629
365,AUS,1994,187307287323.6583,174245149411.10736
366,AUS,1995,201612292551.57016,187307287323.6583
367,AUS,1996,212487668680.4597,201612292551.57016
368,AUS,1997,219288420173.36618,212487668680.4597
369,AUS,1998,234873164215.55502,219288420173.36618
370,AUS,1999,252925506011.53574,234873164215.55502
371,AUS,2000,266238416435.14935,252925506011.53574
372,AUS,2001,259652493703.46,266238416435.14935
373,AUS,2002,275659823943.17566,259652493703.46
374,AUS,2003,288830240077.7131,275659823943.17566
375,AUS,2004,302635907923.5925,288830240077.7131
376,AUS,2005,309330231007.2902,302635907923.5925
377,AUS,2006,315544604397.386,309330231007.2902
378,AUS,2007,326907988934.9026,315544604397.386
379,AUS,2008,301932338923.80927,326907988934.9026
380,AUS,2009,287757364257.859,301932338923.80927
381,AUS,2010,290466264980.1783,287757364257.859
382,AUS,2011,305259667194.5419,290466264980.1783
383,AUS,2012,329628612084.5104,305259667194.5419
384,AUS,2013,339472223025.94745,329628612084.5104
385,AUS,2014,351324842156.19495,339472223025.94745
386,AUS,2015,366801515471.4959,351324842156.19495
387,AUS,2016,372700754468.28094,366801515471.4959
388,AUS,2017,394685500830.8305,372700754468.28094
389,AUS,2018,408859394557.7913,394685500830.8305
390,AUT,1980,56372823093.09033,
391,AUT,1981,57744284306.58606,56372823093.09033
392,AUT,1982,56674843187.37317,57744284306.58606
393,AUT,1983,57815050740.02768,56674843187.37317
394,AUT,1984,60538485844.848045,57815050740.02768
395,AUT,1985,62981384956.93008,60538485844.848045
396,AUT,1986,64354892393.43929,62981384956.93008
397,AUT,1987,64199970070.00237,64354892393.43929
398,AUT,1988,64615388353.81624,64199970070.00237
399,AUT,1989,64751457411.09253,64615388353.81624
400,AUT,1990,68635186134.875175,64751457411.09253
401,AUT,1991,72002109862.84772,68635186134.875175
402,AUT,1992,76027816263.6377,72002109862.84772
403,AUT,1993,76040879662.11697,76027816263.6377
404,AUT,1994,75829979735.7881,76040879662.11697
405,AUT,1995,77143639312.81252,75829979735.7881
406,AUT,1996,82934552025.44931,77143639312.81252
407,AUT,1997,87235776326.16705,82934552025.44931
408,AUT,1998,90647119086.70236,87235776326.16705
409,AUT,1999,92857337525.62363,90647119086.70236
410,AUT,2000,94225493442.71037,92857337525.62363
411,AUT,2001,101009308060.03777,94225493442.71037
412,AUT,2002,99202002686.23203,101009308060.03777
413,AUT,2003,99017018549.05296,99202002686.23203
414,AUT,2004,100372984630.29247,99017018549.05296
415,AUT,2005,99585960305.31374,100372984630.29247
416,AUT,2006,101288605926.87843,99585960305.31374
417,AUT,2007,106439498341.50233,101288605926.87843
418,AUT,2008,110838220732.35516,106439498341.50233
419,AUT,2009,103417304276.15884,110838220732.35516
420,AUT,2010,105648616998.2104,103417304276.15884
421,AUT,2011,109472238023.18138,105648616998.2104
422,AUT,2012,112368208602.69305,109472238023.18138
423,AUT,2013,114435262694.67307,112368208602.69305
424,AUT,2014,115298521006.84593,114435262694.67307
425,AUT,2015,118096291917.22221,115298521006.84593
426,AUT,2016,115371633686.72108,118096291917.22221
427,AUT,2017,117608600209.10338,115371633686.72108
428,AUT,2018,122222959040.58406,117608600209.10338
429,AZE,1980,,
430,AZE,1981,,
431,AZE,1982,,
432,AZE,1983,,
433,AZE,1984,,
434,AZE,1985,,
435,AZE,1986,,
436,AZE,1987,,
437,AZE,1988,,
438,AZE,1989,,
439,AZE,1990,,
440,AZE,1991,,
441,AZE,1992,,
442,AZE,1993,,
443,AZE,1994,1453533991.2765703,
444,AZE,1995,1703852088.6617572,1453533991.2765703
445,AZE,1996,947263559.290764,1703852088.6617572
446,AZE,1997,1327057744.3402004,947263559.290764
447,AZE,1998,1324320674.5419269,1327057744.3402004
448,AZE,1999,1419775254.766405,1324320674.5419269
449,AZE,2000,1612993717.966231,1419775254.766405
450,AZE,2001,1835481970.1952817,1612993717.966231
451,AZE,2002,2084702245.3105547,1835481970.1952817
452,AZE,2003,2352336028.8075337,2084702245.3105547
453,AZE,2004,2572663139.443149,2352336028.8075337
454,AZE,2005,3366485553.4984226,2572663139.443149
455,AZE,2006,5407450455.329765,3366485553.4984226
456,AZE,2007,7482196761.305899,5407450455.329765
457,AZE,2008,7988078111.573647,7482196761.305899
458,AZE,2009,7102934324.976753,7988078111.573647
459,AZE,2010,6399651177.276691,7102934324.976753
460,AZE,2011,6270620539.401744,6399651177.276691
461,AZE,2012,6655119787.491143,6270620539.401744
462,AZE,2013,7288032831.130871,6655119787.491143
463,AZE,2014,8238940578.665102,7288032831.130871
464,AZE,2015,9144611592.062654,8238940578.665102
465,AZE,2016,8255675088.051414,9144611592.062654
466,AZE,2017,7534166917.446999,8255675088.051414
467,AZE,2018,7558734181.63243,7534166917.446999
468,BDI,1980,,
469,BDI,1981,,
470,BDI,1982,171129660.0458075,
471,BDI,1983,153013766.40631375,171129660.0458075
472,BDI,1984,177089914.02047786,153013766.40631375
473,BDI,1985,183530103.16596672,177089914.02047786
474,BDI,1986,216126359.00753388,183530103.16596672
475,BDI,1987,193414150.80645728,216126359.00753388
476,BDI,1988,232170611.64338258,193414150.80645728
477,BDI,1989,247749462.5149609,232170611.64338258
478,BDI,1990,231022859.03772983,247749462.5149609
479,BDI,1991,279653862.60868686,231022859.03772983
480,BDI,1992,275268937.8608596,279653862.60868686
481,BDI,1993,269507346.33545315,275268937.8608596
482,BDI,1994,284139700.98384434,269507346.33545315
483,BDI,1995,261088115.43710557,284139700.98384434
484,BDI,1996,194601868.12754762,261088115.43710557
485,BDI,1997,182268948.59034637,194601868.12754762
486,BDI,1998,232099019.62933865,182268948.59034637
487,BDI,1999,211588655.04816267,232099019.62933865
488,BDI,2000,218404014.69203976,211588655.04816267
489,BDI,2001,211328020.8292698,218404014.69203976
490,BDI,2002,212830555.61482415,211328020.8292698
491,BDI,2003,218392803.57629824,212830555.61482415
492,BDI,2004,214003029.18058905,218392803.57629824
493,BDI,2005,214148721.147093,214003029.18058905
494,BDI,2006,214120201.74575078,214148721.147093
495,BDI,2007,220996148.26237947,214120201.74575078
496,BDI,2008,223901561.69862327,220996148.26237947
497,BDI,2009,247036407.41682804,223901561.69862327
498,BDI,2010,277729410.63578963,247036407.41682804
499,BDI,2011,291472283.0543536,277729410.63578963
500,BDI,2012,322638178.1929033,291472283.0543536
501,BDI,2013,302721949.104176,322638178.1929033
502,BDI,2014,304343512.6154472,302721949.104176
503,BDI,2015,,304343512.6154472
504,BDI,2016,,
505,BDI,2017,,
506,BDI,2018,,
507,BEL,1980,80344909758.62106,
508,BEL,1981,80248580126.48564,80344909758.62106
509,BEL,1982,83653452570.37338,80248580126.48564
510,BEL,1983,84418596537.79594,83653452570.37338
511,BEL,1984,86722876434.14627,84418596537.79594
512,BEL,1985,86879780120.81139,86722876434.14627
513,BEL,1986,86803700973.29977,86879780120.81139
514,BEL,1987,89520074157.78271,86803700973.29977
515,BEL,1988,91259530722.06705,89520074157.78271
516,BEL,1989,89557813582.78928,91259530722.06705
517,BEL,1990,93513843154.42001,89557813582.78928
518,BEL,1991,94165453568.09317,93513843154.42001
519,BEL,1992,93437283253.41583,94165453568.09317
520,BEL,1993,96823693143.76562,93437283253.41583
521,BEL,1994,102099910716.11116,96823693143.76562
522,BEL,1995,102487534054.21379,102099910716.11116
523,BEL,1996,105488191728.83156,102487534054.21379
524,BEL,1997,111725682192.29568,105488191728.83156
525,BEL,1998,116153938185.75455,111725682192.29568
526,BEL,1999,119762300463.3954,116153938185.75455
527,BEL,2000,124288260828.87228,119762300463.3954
528,BEL,2001,124119718881.35863,124288260828.87228
529,BEL,2002,126186493601.0115,124119718881.35863
530,BEL,2003,125382393534.04485,126186493601.0115
531,BEL,2004,131657078536.94817,125382393534.04485
532,BEL,2005,135041057999.00858,131657078536.94817
533,BEL,2006,137959338594.28284,135041057999.00858
534,BEL,2007,141082203666.8785,137959338594.28284
535,BEL,2008,142836121050.94235,141082203666.8785
536,BEL,2009,133115639154.11076,142836121050.94235
537,BEL,2010,139547540621.36212,133115639154.11076
538,BEL,2011,143856151904.0478,139547540621.36212
539,BEL,2012,148044426346.6376,143856151904.0478
540,BEL,2013,152276234859.81573,148044426346.6376
541,BEL,2014,154479504201.59644,152276234859.81573
542,BEL,2015,155460696692.86163,154479504201.59644
543,BEL,2016,156174368015.50476,155460696692.86163
544,BEL,2017,161760522900.01382,156174368015.50476
545,BEL,2018,167102204243.50577,161760522900.01382
546,BEN,1980,181275454.02333778,
547,BEN,1981,359065662.37122583,181275454.02333778
548,BEN,1982,385651318.12876874,359065662.37122583
549,BEN,1983,291207834.06967014,385651318.12876874
550,BEN,1984,235678634.27482918,291207834.06967014
551,BEN,1985,266122887.65082037,235678634.27482918
552,BEN,1986,308512614.84087974,266122887.65082037
553,BEN,1987,279289251.98860437,308512614.84087974
554,BEN,1988,265104896.92242602,279289251.98860437
555,BEN,1989,188429638.71023825,265104896.92242602
556,BEN,1990,225308727.37942943,188429638.71023825
557,BEN,1991,266907736.5496849,225308727.37942943
558,BEN,1992,313940187.72540474,266907736.5496849
559,BEN,1993,357243889.4107908,313940187.72540474
560,BEN,1994,387886710.7594728,357243889.4107908
561,BEN,1995,426028674.3454093,387886710.7594728
562,BEN,1996,459683219.16316044,426028674.3454093
563,BEN,1997,518853864.14946026,459683219.16316044
564,BEN,1998,539368218.6997883,518853864.14946026
565,BEN,1999,546547536.520609,539368218.6997883
566,BEN,2000,610561958.6500311,546547536.520609
567,BEN,2001,687882810.3170465,610561958.6500311
568,BEN,2002,757969311.4913636,687882810.3170465
569,BEN,2003,776408798.8749732,757969311.4913636
570,BEN,2004,831515965.9821601,776408798.8749732
571,BEN,2005,797982485.7042023,831515965.9821601
572,BEN,2006,853714211.6262411,797982485.7042023
573,BEN,2007,999124527.700185,853714211.6262411
574,BEN,2008,1076150516.5815582,999124527.700185
575,BEN,2009,1024483373.104107,1076150516.5815582
576,BEN,2010,1083785069.5147457,1024483373.104107
577,BEN,2011,1064875336.3738954,1083785069.5147457
578,BEN,2012,1085247203.541899,1064875336.3738954
579,BEN,2013,1241736885.4058402,1085247203.541899
580,BEN,2014,1254121726.0476909,1241736885.4058402
581,BEN,2015,1264636872.3910072,1254121726.0476909
582,BEN,2016,1129230197.3849742,1264636872.3910072
583,BEN,2017,1260158253.772194,1129230197.3849742
584,BEN,2018,1424919783.4261272,1260158253.772194
585,BFA,1980,163195963.53788656,
586,BFA,1981,173554616.41295287,163195963.53788656
587,BFA,1982,186972238.66774437,173554616.41295287
588,BFA,1983,182641930.14492875,186972238.66774437
589,BFA,1984,171686247.9770387,182641930.14492875
590,BFA,1985,184860995.2014131,171686247.9770387
591,BFA,1986,235337600.32790217,184860995.2014131
592,BFA,1987,244996416.58563203,235337600.32790217
593,BFA,1988,264970523.75900665,244996416.58563203
594,BFA,1989,242652611.01253694,264970523.75900665
595,BFA,1990,272195519.7492232,242652611.01253694
596,BFA,1991,295362652.1701342,272195519.7492232
597,BFA,1992,254984374.39114574,295362652.1701342
598,BFA,1993,270006249.36942893,254984374.39114574
599,BFA,1994,334057662.02180606,270006249.36942893
600,BFA,1995,390406816.5007398,334057662.02180606
601,BFA,1996,455598483.3985667,390406816.5007398
602,BFA,1997,500971561.1718647,455598483.3985667
603,BFA,1998,506108662.88640076,500971561.1718647
604,BFA,1999,598518774.7960124,506108662.88640076
605,BFA,2000,546504657.1498817,598518774.7960124
606,BFA,2001,552560173.808341,546504657.1498817
607,BFA,2002,605572561.2566307,552560173.808341
608,BFA,2003,670260353.1780403,605572561.2566307
609,BFA,2004,803872366.2523506,670260353.1780403
610,BFA,2005,807952887.563374,803872366.2523506
611,BFA,2006,885897559.0278721,807952887.563374
612,BFA,2007,964952977.9411346,885897559.0278721
613,BFA,2008,954824653.4511536,964952977.9411346
614,BFA,2009,1037021024.3447151,954824653.4511536
615,BFA,2010,1143087826.3205972,1037021024.3447151
616,BFA,2011,1317171055.3612363,1143087826.3205972
617,BFA,2012,1593817310.987439,1317171055.3612363
618,BFA,2013,1814063145.4841838,1593817310.987439
619,BFA,2014,1730349462.9799316,1814063145.4841838
620,BFA,2015,1763182154.5936613,1730349462.9799316
621,BFA,2016,2067806901.2949128,1763182154.5936613
622,BFA,2017,2295434235.662929,2067806901.2949128
623,BFA,2018,2426632866.95243,2295434235.662929
624,BGD,1980,,
625,BGD,1981,,
626,BGD,1982,,
627,BGD,1983,,
628,BGD,1984,1219636548.651311,
629,BGD,1985,1469491989.615241,1219636548.651311
630,BGD,1986,1535663209.0539587,1469491989.615241
631,BGD,1987,1668280348.8288438,1535663209.0539587
632,BGD,1988,1696486659.2031631,1668280348.8288438
633,BGD,1989,1948434891.0445855,1696486659.2031631
634,BGD,1990,1987249299.5254343,1948434891.0445855
635,BGD,1991,2144613480.0764556,1987249299.5254343
636,BGD,1992,2590112787.655833,2144613480.0764556
637,BGD,1993,2921961482.6994133,2590112787.655833
638,BGD,1994,2903138709.2506723,2921961482.6994133
639,BGD,1995,3202393459.3457785,2903138709.2506723
640,BGD,1996,3298016075.7534285,3202393459.3457785
641,BGD,1997,3482553207.454135,3298016075.7534285
642,BGD,1998,3669652484.6857767,3482553207.454135
643,BGD,1999,3674781702.9790664,3669652484.6857767
644,BGD,2000,3729497818.49326,3674781702.9790664
645,BGD,2001,4438444029.128856,3729497818.49326
646,BGD,2002,4619366960.28002,4438444029.128856
647,BGD,2003,5055182211.699672,4619366960.28002
648,BGD,2004,5332268992.879326,5055182211.699672
649,BGD,2005,5735303687.7405,5332268992.879326
650,BGD,2006,6029243864.944314,5735303687.7405
651,BGD,2007,6328636642.230179,6029243864.944314
652,BGD,2008,7502668504.455313,6328636642.230179
653,BGD,2009,7683725663.583837,7502668504.455313
654,BGD,2010,8111846582.523514,7683725663.583837
655,BGD,2011,8636227099.517935,8111846582.523514
656,BGD,2012,9199435090.032906,8636227099.517935
657,BGD,2013,9752652839.090803,9199435090.032906
658,BGD,2014,10343766916.723074,9752652839.090803
659,BGD,2015,11021556712.67803,10343766916.723074
660,BGD,2016,11805572748.197876,11021556712.67803
661,BGD,2017,12665511258.774597,11805572748.197876
662,BGD,2018,13661494517.646244,12665511258.774597
663,BGR,1980,,
664,BGR,1981,,
665,BGR,1982,,
666,BGR,1983,,
667,BGR,1984,,
668,BGR,1985,,
669,BGR,1986,13075535408.443655,
670,BGR,1987,12788526450.173403,13075535408.443655
671,BGR,1988,14623154106.6159,12788526450.173403
672,BGR,1989,,14623154106.6159
673,BGR,1990,11348245385.002575,
674,BGR,1991,9473969619.310705,11348245385.002575
675,BGR,1992,6827034340.317899,9473969619.310705
676,BGR,1993,5850153879.915365,6827034340.317899
677,BGR,1994,7276322692.55123,5850153879.915365
678,BGR,1995,6318410708.586562,7276322692.55123
679,BGR,1996,6397266053.414335,6318410708.586562
680,BGR,1997,5952944881.422277,6397266053.414335
681,BGR,1998,6821454987.653117,5952944881.422277
682,BGR,1999,6318237944.010329,6821454987.653117
683,BGR,2000,6564740081.0153885,6318237944.010329
684,BGR,2001,6926918302.567893,6564740081.0153885
685,BGR,2002,6605342284.509258,6926918302.567893
686,BGR,2003,7622520844.3051405,6605342284.509258
687,BGR,2004,8635134002.168066,7622520844.3051405
688,BGR,2005,8949496829.448679,8635134002.168066
689,BGR,2006,9932673134.68207,8949496829.448679
690,BGR,2007,11587824968.026978,9932673134.68207
691,BGR,2008,11962305107.518332,11587824968.026978
692,BGR,2009,9892157382.52165,11962305107.518332
693,BGR,2010,9721303992.694338,9892157382.52165
694,BGR,2011,9550402397.2334,9721303992.694338
695,BGR,2012,10202216657.635584,9550402397.2334
696,BGR,2013,10758671899.13388,10202216657.635584
697,BGR,2014,10770360670.57231,10758671899.13388
698,BGR,2015,11512067878.603958,10770360670.57231
699,BGR,2016,11918133165.580555,11512067878.603958
700,BGR,2017,12389486626.065456,11918133165.580555
701,BGR,2018,13033034872.71378,12389486626.065456
702,BHR,1980,239532863.52404088,
703,BHR,1981,247533043.1189792,239532863.52404088
704,BHR,1982,251750947.7321952,247533043.1189792
705,BHR,1983,349875300.911854,251750947.7321952
706,BHR,1984,391364829.94035095,349875300.911854
707,BHR,1985,380865006.10220665,391364829.94035095
708,BHR,1986,449268295.21276593,380865006.10220665
709,BHR,1987,420722204.4501049,449268295.21276593
710,BHR,1988,364895057.92448765,420722204.4501049
711,BHR,1989,377838725.66371685,364895057.92448765
712,BHR,1990,393030718.2987841,377838725.66371685
713,BHR,1991,442113893.084563,393030718.2987841
714,BHR,1992,496801802.8171211,442113893.084563
715,BHR,1993,553601484.021286,496801802.8171211
716,BHR,1994,533808150.12310594,553601484.021286
717,BHR,1995,510583334.82708585,533808150.12310594
718,BHR,1996,560768263.5374645,510583334.82708585
719,BHR,1997,586217317.0286213,560768263.5374645
720,BHR,1998,695610891.2810452,586217317.0286213
721,BHR,1999,634217204.2657672,695610891.2810452
722,BHR,2000,569425400.80911,634217204.2657672
723,BHR,2001,626810904.640207,569425400.80911
724,BHR,2002,578388050.8644539,626810904.640207
725,BHR,2003,568042930.6671163,578388050.8644539
726,BHR,2004,774982740.2008884,568042930.6671163
727,BHR,2005,227968786.76626933,774982740.2008884
728,BHR,2006,243598828.76285067,227968786.76626933
729,BHR,2007,259058001.11982083,243598828.76285067
730,BHR,2008,297032891.95090115,259058001.11982083
731,BHR,2009,335944583.2562441,297032891.95090115
732,BHR,2010,302452752.33496773,335944583.2562441
733,BHR,2011,292164376.9418335,302452752.33496773
734,BHR,2012,,292164376.9418335
735,BHR,2013,306781687.52010715,
736,BHR,2014,,306781687.52010715
737,BHR,2015,,
738,BHR,2016,,
739,BHR,2017,,
740,BHR,2018,,
741,BHS,1980,432439021.67731404,
742,BHS,1981,394950155.0104118,432439021.67731404
743,BHS,1982,383079816.9365912,394950155.0104118
744,BHS,1983,411485152.87872076,383079816.9365912
745,BHS,1984,484503370.77865773,411485152.87872076
746,BHS,1985,542552618.6017545,484503370.77865773
747,BHS,1986,549141256.0642217,542552618.6017545
748,BHS,1987,,549141256.0642217
749,BHS,1988,592092552.3130757,
750,BHS,1989,569749330.2968409,592092552.3130757
751,BHS,1990,639803389.785136,569749330.2968409
752,BHS,1991,603056666.859137,639803389.785136
753,BHS,1992,656234484.8371038,603056666.859137
754,BHS,1993,656628496.5827655,656234484.8371038
755,BHS,1994,735517768.7359873,656628496.5827655
756,BHS,1995,796519016.3010027,735517768.7359873
757,BHS,1996,815905581.1123257,796519016.3010027
