year,Country_Code,agri_val_lcu,agri_vol_lcu,manu_val_lcu,manu_vol_lcu,serv_val_lcu,serv_vol_lcu,gdp_val_usd,gdp_val_lcu,gdp_vol_usd15,gdp_vol_lcu
2022,BRB,487.87,123.79,1744.12,1155.4,7192.84,6718.27,5496.43,10992.85,4782.92,9167.17
1980,BTN,457.48,2597.24,123.14,639.81,467.72,1376.41,133.4,1066.23,165.19,4732.85
1981,BTN,516.02,2744.79,217.28,1087.56,513.25,1431.47,153.48,1267.75,188.17,5391.08
1982,BTN,584.3,2876.98,268.12,1169.56,532.89,1401.09,155.51,1408.92,194.59,5575.12
1983,BTN,692.97,3103.94,350.51,1496.46,594.14,1436.11,171,1672.42,216.6,6205.71
1984,BTN,801.25,3265.86,408.86,1529.46,667.15,1488.99,179.2,1922.85,226.31,6483.86
1985,BTN,908.15,3404.98,412.75,1439.14,767.63,1748.19,179.55,2130.33,235.84,6756.94
1986,BTN,1051.18,3575.82,502.11,1826.41,943.06,1994.93,203.31,2539.35,263.51,7549.57
1987,BTN,1173.59,3740.35,838.83,3455.88,1192.12,2275.1,256.65,3281.24,339.13,9716.02
1988,BTN,1482.25,4029.57,892.48,3428.18,1493.74,2505.1,293.99,3951.27,356.04,10200.58
1989,BTN,1574.84,4258.07,1048.78,3763.95,1781.35,2746.3,297.09,4478.67,382.5,10958.75
1990,BTN,1804.58,4481.67,1271.29,3716.29,2039.41,3641.09,311.16,5249.28,424.11,12150.68
1991,BTN,1869.74,4445.47,1424.6,3619.98,2232.71,3704.42,246.08,4952.37,394.87,11313.2
1992,BTN,2172.81,4471.45,1750.33,4164.16,2401.45,3696.33,222.49,5413.23,370.92,10627.05
1993,BTN,2251.85,4464.05,2063.26,4219.22,2672.35,3912.47,220.84,6228.8,343.22,9833.43
1994,BTN,2839.67,4476.69,2439.7,4516.09,2864.68,4007.3,244.78,7571.1,351.44,10068.9
1995,BTN,3031.45,4544.4,3206.27,5236.9,3232.31,4214.22,277.81,8862.24,388.22,11122.69
1996,BTN,3381.84,4637.48,3663.88,5424.57,3806.07,4773.57,286.94,9735.71,407.69,11680.5
1997,BTN,3988.32,4823.88,4318.95,5378.88,4474.91,5317.41,309.29,11094.36,465.95,13349.44
1998,BTN,4431.89,4941.52,4937.67,5631.24,5637.61,5912.19,335.75,13022.14,522.93,14982.08
1999,BTN,4751.49,5019.2,6210.33,6480.23,6460.86,6309.9,344.19,14511.04,575.03,16474.62
2000,BTN,5289.42,5289.43,6950.47,6950.47,7072.03,7072.03,396.77,17457.7,654.58,18753.83
2001,BTN,5748.57,5570.02,8339.54,7837.69,7911.13,7491.01,458.21,21107.62,717.11,20545.31
2002,BTN,5459.46,4952.44,9051,8494.56,8388.92,7761.91,490.49,23494.43,761.04,21803.96
2003,BTN,6051.36,5074.94,10402.9,9592.39,9405.37,8409.33,561.56,26727.39,832.01,23837.24
2004,BTN,6474.99,5183.33,11302.78,10135.63,10690.51,9260.24,650.37,29534.13,889.27,25477.68
2005,BTN,6910.39,5265.46,12268.36,10431.24,12595.15,10455.12,740.63,33038.48,948.55,27176.19
2006,BTN,7388.05,5363.97,14579.97,11094.26,14523.36,11631.37,845.31,37819.11,1016.27,29116.14
2007,BTN,7881.08,5454.84,18986.08,13918.86,16143.32,12453.68,1004.76,44400.53,1147.08,32864.09
2008,BTN,8417.69,5489.15,22717.67,16779.63,18198.76,13119.86,1260.02,50861.94,1273.38,36482.44
2009,BTN,9210.5,5578.88,24670.5,17583.99,21034.45,14309.82,1184.14,56574.46,1347.2,38597.36
2010,BTN,10067.43,5676.5,28352.94,18998.76,24537.43,16122.08,1429.62,66695.8,1474.26,42237.82
2011,BTN,11160.19,5765.94,32914.12,20523.2,29377.39,18173.6,1727.18,78298.43,1619.5,46399.05
2012,BTN,12574.16,5897.82,37686.38,21639.49,33934.08,19367.54,1771.79,89062.32,1724.7,49412.77
2013,BTN,13896.59,6030.42,42593.37,22783.69,36904.11,19589.64,1805.54,99048.23,1786.48,51182.97
2014,BTN,15697.26,6162.78,46553.91,23650.9,41392.63,20560.57,1783.75,109649.3,1858.02,53232.46
2015,BTN,17724.78,6372.9,51544.86,25071.25,47069.46,22282.94,1973.57,122461.6,1973.57,56542.95
2016,BTN,19719.53,6655.69,58170.35,26964.37,52617.62,24328.52,2062.78,136803.7,2119.08,60711.85
2017,BTN,22436.04,6893.53,64249.81,28223.15,58161.55,26320.35,2292.92,152322.2,2253.04,64549.81
2018,BTN,25287.6,7146.18,65429.99,27897.64,63768.51,28401.38,2511.07,163449.3,2339.13,67016.42
2019,BTN,27923.77,7445.65,67846.01,27748.46,73470.87,30694.07,2588.82,174132.62,2429.2,69596.91
2020,BTN,30893.62,7672.06,72772.09,28675.77,78698.56,31430.07,2608.55,183602.88,2498.91,71594.18
2021,BTN,33781.72,7925.23,79346.15,29453.56,83400.35,32059.92,2780.23,193503.75,2560.21,73350.41
2022,BTN,37025.9,8205.85,87222.07,30500.01,89681.21,33152.15,2959.85,205146.19,2649.43,75906.61
1980,BWA,104.75,915.87,361.9,4855.67,246.6,2820.71,1060.89,824.55,1670.29,10095.45
1981,BWA,111.15,880.99,368.25,5709.41,299.4,2996.53,1073.81,898.5,1821.7,11010.59
1982,BWA,107.35,833.23,452.45,6987.01,359.9,3208.39,1014.95,1045.05,2043.32,12350.09
1983,BWA,102.5,721.18,613.75,8558.64,421.15,3295.5,1172.23,1285.85,2311.95,13973.72
1984,BWA,111.05,659.75,831.75,9271.89,508.25,3884.78,1240.82,1611.05,2509.52,15167.84
1985,BWA,125.6,689.15,1203.75,9596.5,637.4,4816.27,1114.78,2120.95,2688.33,16248.58
1986,BWA,138.35,701.35,1516.2,10280.46,777.9,5382.17,1392.6,2616.9,2908.04,17576.57
1987,BWA,206.05,898.66,1914.55,11173.54,955.1,6223.18,1965.23,3299.5,3253.57,19665
1988,BWA,272.35,1074.65,2994,13001.42,1302.65,7967.33,2644.55,4835.8,3886.39,23489.83
1989,BWA,291.85,1044.33,3816.55,14378.9,1767.75,9572,3083.82,6213.55,4393.93,26557.47
1990,BWA,319.2,1075.79,4013.25,14936.6,2244.5,10390.75,3790.64,7052.35,4691.52,28356.16
1991,BWA,348.87,1105.2,4267.95,15625.54,2624.88,11055.3,3942.79,7970.75,5041.45,30471.16
1992,BWA,405.27,1116.83,4344.35,15341.03,3036.68,11825.37,4146.51,8747.9,5188.51,31360.02
1993,BWA,455.75,1089.44,4826.4,15212.65,3816.1,13012.6,4160.09,10080.31,5287.93,31960.92
1994,BWA,429.5,1056.1,4946.5,15601,5186.9,14454.68,4259.33,11434.6,5479.77,33120.43
1995,BWA,608.2,1282.6,5756.2,16714.1,6067.16,15921.9,4730.61,13114.2,5865.02,35448.94
1996,BWA,594.8,1241.2,7320.5,16604,7216.31,17531.9,4847.75,16114.9,6206.94,37515.54
1997,BWA,649.3,1155.1,8374.8,17695.5,8090.7,18829.47,5020.21,18327.8,6705.15,40526.74
1998,BWA,641.1,1097.1,8815.3,17425.6,9333.44,19444.73,4790.46,20244,6753.56,40819.34
1999,BWA,758.5,1191.5,11362.3,18588.1,11263.18,21420.99,5484.26,25361.4,7406.44,44765.45
2000,BWA,825.3,1026.9,13673,19853.1,12623.55,21157.12,5788.33,29530.9,7553.66,45655.25
2001,BWA,830.6,1141.8,14355.2,19933.7,14522.03,21771.86,5489.61,32065.9,7572.58,45769.65
2002,BWA,834.8,907.9,15131.1,22475.7,16381.12,23006.51,5438.86,34416,8032.2,48547.65
2003,BWA,1012.23,1090.61,14730.01,22888.3,18478.15,23822.25,7511.58,37181.58,8403.77,50793.41
2004,BWA,949.85,1095.77,16319.36,22625.53,20275.89,23258.42,8957.47,42036.5,8631.16,52167.79
2005,BWA,927.94,1068.34,21749.78,23900.87,23141.62,24095.85,9931.14,50752.08,9024.45,54544.9
2006,BWA,1210.72,1210.72,25765.19,25765.19,27278.63,26897.25,10126.94,59106.9,9779.24,59106.96
2007,BWA,1504.71,1358.86,28069.9,26282.61,31430.14,29688.71,10939.05,67152.66,10588.65,63999.1
2008,BWA,1887.46,1385.68,27303.4,26305.6,37414.62,32656.8,10945.07,74720.9,11249.94,67996.05
2009,BWA,2070.96,1473.98,20684.11,19195.21,41760.13,34216.73,10267.14,73462.43,10389.06,62792.79
2010,BWA,2161.29,1559.72,27677.09,21715.23,47784.71,37208.3,12786.66,86867.42,11278.74,68170.13
2011,BWA,2635.96,1562.45,36791.82,22032.06,55346.75,40567.44,15351.98,104979.9,11960.92,72293.3
2012,BWA,2961.3,1429.14,32652.96,22098.39,63363.79,43503.32,14420.39,109870.4,12493.92,75514.8
2013,BWA,2876.8,1448.2,39403.21,25604.49,70909.69,47893.97,14915.78,125158.3,13911.15,84080.74
2014,BWA,3045.27,1443.1,48247.68,25544.64,81339.25,51001.51,16259.45,145868.4,14488.36,87569.47
2015,BWA,3215.02,1447.67,43791.32,23260.67,84932.28,51684.37,14242.36,146066.18,14242.36,86082.6
2016,BWA,3496.12,1456.19,54741.74,23526.55,97175.01,55110.75,15861.71,170563.99,14855.31,89787.37
2017,BWA,3583.77,1484.41,53734,22938.43,106470.37,57909.6,17446.57,180102.6,15286.72,92394.83
2018,BWA,3794.32,1523.48,56085.01,24204.6,113090.99,60312.32,18626.68,190365.31,15971.38,96533.04
2019,BWA,3850.56,1525.65,56761.22,24379.25,125314.53,63337.67,18730.72,202291.77,16536.01,99945.73
2020,BWA,3986.46,1556.17,51124.33,22318.12,134483.77,64326.6,18525.2,206074.33,16342.99,98779.1
2021,BWA,4099.85,1576.79,53994.95,23957.54,147461.79,67147.52,20493.86,223414.26,17173.29,103797.5
2022,BWA,4210.55,1595.44,55310,24943.18,161824.29,70188.66,21945.24,240432.72,17922.88,108328.1
1980,CAF,49432.71,179173.5,63365.02,138503,49628.97,217376.3,797.05,168400,1384.54,517849
1981,CAF,54968.57,176116.4,66951.72,127423.8,60182.11,225756.8,694.8,188800,1363.15,509851
1982,CAF,75318.47,178791.6,60475.74,126869.2,101748.19,247965.9,748.31,245900.1,1468.33,549190
1983,CAF,74694.56,171531.7,69402.63,138503,99081.31,203164.8,658.68,251000.3,1349.01,504560
1984,CAF,85197.37,187577.4,77711.82,142381.5,103532.11,231349,637.82,278700,1476.92,552401
1985,CAF,132466.4,194454.4,113236.1,147367.4,120089.6,241211.3,864.85,388545,1534.92,574095
1986,CAF,141680.9,202219.2,97835.2,146467.9,131602.8,253440.8,1122.27,388647,1589.84,594636
1987,CAF,124497.2,195594.2,104321.1,146987.8,117082.6,234062.5,1200.99,360942,1511.32,565267
1988,CAF,134455.4,199700.3,119233.8,146781.5,107396,240998.4,1264.9,376748,1537.16,574934
1989,CAF,136244.1,200172.1,141507.2,149022.8,97624.5,254306.3,1233.93,393634,1567.56,586302
1990,CAF,138446.7,199622.2,146173.9,148341.1,84652.9,237004.9,1440.71,392255,1533.89,573711
1991,CAF,130424.4,204380,154124.5,145396.8,88334.6,225875.4,1377.38,388567,1525.42,570541
1992,CAF,128012.8,206435.6,147056.7,137494.6,83907.8,194937.9,1411.92,373723,1427.42,533889
1993,CAF,123786.1,211770.5,149314.3,139112,77512.7,189847.5,1278.78,362103,1432.21,535679
1994,CAF,157729.4,214190.2,197435.9,157322.7,105059.7,195572.3,851.17,472576,1502.39,561927
1995,CAF,191282,225113.9,223084.7,163300.5,126157.7,219458.6,1115.39,556745,1610.56,602386
1996,CAF,201626.2,235693.8,166153.9,144520.4,144559.4,203640.1,1007.79,515538,1546.14,578290
1997,CAF,219420.5,250778.7,149477.7,141630.5,157560,222458.3,937.74,547331,1628.08,608939
1998,CAF,229331.2,260308,151972.4,144038.5,160067.1,239403.3,967.34,570683,1704.6,637560
1999,CAF,231793.8,270720.7,165268,150232.5,191852.7,245983.3,999.48,615377.4,1765.97,660512
2000,CAF,251295.8,271559.2,180316.4,146014,202305.4,230838.9,914.47,651102.5,1722,644069
2001,CAF,271756.1,299429,186369.7,156532.2,210586.1,231121.7,931.81,683069.7,1798.89,672825
2002,CAF,274229.3,305952.2,182746.2,154373.4,215153.9,245867.2,991.31,690985.7,1863.95,697158
2003,CAF,280295.2,302750,172342.8,142469,194533.3,231865.5,1139.77,662425.8,1763.34,659529
2004,CAF,275223.4,323382.9,178102.4,149641.7,196036.7,244904.7,1269.99,670964.1,1869.05,699067
2005,CAF,287045.8,312451.5,190581.3,157852.5,209081.2,250899.3,1337.36,705416,1886.02,705416
2006,CAF,312954.3,326041.9,206651.7,167436.5,225799.3,258436.8,1460.59,763713,1976.01,739072
2007,CAF,324662.2,333822.8,219765,175926.2,241644.1,269478.2,1697.6,813587,2067.05,773125
2008,CAF,364330,340000.5,223399.6,178781.4,271707.4,277616.9,1985.24,889060,2109.51,789006
2009,CAF,372711,336991,238924,180450,284988,284988,1981.73,935747,2145.57,802492
2010,CAF,396107,346973,259840,177308,310933,310933,1986.02,983628,2210.94,826941
2011,CAF,431629,359705,306047,199766,328240,328240,2195.6,1036029,2283.91,854236
2012,CAF,471796,366762,352725,214249,385408,340806,2182.9,1113813.6,2377.85,889369
2013,CAF,269508,203585,202107,116136,331138,278675,1528.87,755086.73,1505.18,562971
2014,CAF,317962,200640,182274,98811,391007,292902,1716.91,847330.94,1520.83,568826
2015,CAF,316091,201791,221826,110948,422416,307389,1593.83,937085.65,1593.83,596129
2016,CAF,345209,211969,234021,114125,450787,319440,1748.11,1022619.45,1665.55,622954.8
2017,CAF,394571.89,218750.94,249535.93,116108.97,503946.71,338454.82,1954.85,1143559.77,1737.17,649741.59
2018,CAF,385403.89,226235.93,253582.92,117876.96,517747.68,353254.8,2167.4,1210464.15,1801.45,673782.01
2019,CAF,407763.33,232447.08,265727.02,119916.71,547905.42,368612.91,2134.47,1257548.1,1871.46,699970.51
2020,CAF,440511.67,245156.36,284665.89,125248.43,561588.29,373761.24,2711.8,1580606.85,1930.5,722052.5
2021,CAF,483450.58,262667.78,306687.83,131560.74,586140.79,385348.89,2814.37,1631160.56,2022.48,756452.34
2022,CAF,527361.04,279725.56,327549.75,136993.36,621602.41,402448.02,2668.99,1538199.32,2125.76,795083.63
1980,CHL,81820,935620,422360,13710660,624110,15966690,29036.72,1132432,54455.1,32046426.5
1981,CHL,87010,971610,486780,14572170,775180,16831000,34509.87,1345885,58008.5,34137574.51
1982,CHL,81070,964600,462480,12432370,770990,15167720,25325.89,1289341,51619.26,30377557.92
1983,CHL,94430,944380,618590,12337230,848410,13906300,20355.96,1603846,49029.31,28853388.09
1984,CHL,138100,1028960,741430,13208010,952380,14114150,19622.53,1932427,51041.31,30037439.74
1985,CHL,212690,1101460,1118550,13835810,1428510,14787440,17702.88,2847686,53088.03,31241915.9
1986,CHL,312330,1185410,1288810,14636900,1882770,15925470,18891.05,3644650,55942.94,32922010.02
1987,CHL,429400,1298310,1767850,15255170,2457670,16954430,22255.41,4883059,59557.12,35048926.11
1988,CHL,541150,1447800,2628390,16516820,2930610,17910170,26040.23,6380117,63931.65,37623308.45
1989,CHL,662570,1538260,3185330,17956570,3779010,19756770,29885.69,7977984,70275.83,41356813.41
1990,CHL,831590,1678380,3959360,18256000,4758200,20471840,33113.89,10096424,72618.53,42735469.86
1991,CHL,1222990,1719140,4937960,19600480,6158260,22252190,37834.79,13212667,78285.96,46070713.53
1992,CHL,1534210,1925480,5876930,21413270,8033240,24938150,45964.33,16665746,87027.92,51215295.46
1993,CHL,1600680,1985610,6972790,23048560,9829130,26391830,49297.77,19924681,92762.01,54589760.56
1994,CHL,1797060,2135380,8763700,24081360,11804940,27750780,57008.42,23953800,97428.12,57335733.59
1995,CHL,2040800,2283060,11086490,26095980,14085980,30550820,73447.06,29141591,106131.66,62457704.32
1996,CHL,1752040,2347100,11028700,27828440,16404900,32872950,78039.57,32173374,113351.71,66706649.85
1997,CHL,1936810,2452920,12037420,29940340,18435580,35192630,84954.39,35621374,121771.35,71661546.29
1998,CHL,2141920,2585530,11605030,31204650,20208920,36840640,81577.43,37549275,127037.45,74760606.83
1999,CHL,2155950,2533870,11684780,31544530,20925090,37294610,75173.79,38246923,126513.93,74452521.24
2000,CHL,2259010,2713740,13199000,32894760,22722970,39071540,77846.5,42005194,133253.25,78418561.19
2001,CHL,1987020,2830570,14341800,33457900,24726590,40770950,70979.92,45067993,137654.67,81008763.37
2002,CHL,2130900,2947570,15357900,33533750,26198080,42267940,69736.81,48044479,141931.56,83525681.78
2003,CHL,2329995.41,3006511.45,17474815.36,34168616.24,28098156.96,43914963.13,75643.73,52299888.13,147738.05,86942757.25
2004,CHL,2457456.23,3404813.32,21770158.4,35470093.11,31277962.65,47891572.36,99210.53,60471710.76,158389.28,93210929.86
2005,CHL,2845420.35,3837851.72,25370805.98,35986951.45,34773939.94,51663737.83,122964.81,68831705.43,167485.31,98563875.56
2006,CHL,3182340.53,4181514.63,33740706.05,37417915.99,38749828.65,55558140.11,154788.02,82080219.85,178065.65,104790329.4
2007,CHL,3365532.22,4276368.83,36230169.58,37602990.22,43981485.64,59748890.42,173605.98,90702903.28,186800.35,109930635.1
2008,CHL,3482666.87,4568515.21,32134983.75,38173249.7,50276717.36,62304853.89,179638.48,93854108.4,193393.52,113810670.4
2009,CHL,3617212.19,4336693.22,33298951.24,37113837.04,52165500.29,62128212.06,172389.5,96686356.86,190368.38,112030399.1
2010,CHL,4032028.31,4377956.2,39803103.98,38248345.51,58852405.89,66394240.69,218537.57,111508610.7,201493.85,118577654.2
2011,CHL,4479095.63,4859871.96,42337726.28,39344437.08,65257819.98,71189901.44,252251.99,122006090.4,213806.98,125823838.4
2012,CHL,4294475.05,4665624.53,42283719.07,41229909.71,72295164.2,75425766.99,267122.32,129947342.3,225178.57,132515940.3
2013,CHL,4662791.69,4662791.69,43008772.12,43008772.12,78515669.44,78515669.44,278384.35,137876215.8,234287.06,137876215.8
2014,CHL,5545356.72,4671317.3,46118144.22,43216160.93,84250429.39,80571217.56,260541.63,148599453.9,238426.3,140312129.7
2015,CHL,5805960.39,4963899.12,47508680.05,43612099.79,92369718.63,82823725.7,243919.09,159553348.3,243919.09,143544594.3
2016,CHL,6767714.67,5076189.45,48971799.39,43505164.01,99352091.41,85001773.22,250440.14,169537387.7,248092.76,146000770.5
2017,CHL,7154579.37,5188507.15,52924586.7,43276482.49,104155462.3,86410079.51,277044.95,179756125.8,251041.52,147736095.6
2018,CHL,6743264.43,5274529.33,56709842.71,45381295.21,111087321.4,89550505.78,298258.02,191265952.1,260955.96,153570668.1
2019,CHL,7033242.84,5192463.97,58202807.09,45552980.65,116508157.9,91081712.87,282318.16,198440706.8,263707.59,155189982.6
2020,CHL,7302740.52,5228811.22,59891476.42,44414156.14,116138832.4,87844286.63,248672.59,200576080.8,255909.23,150600704.9
2021,CHL,7650799.95,5397068.61,63519686.49,46315082.02,125502269.5,92331910.58,272776.74,215192434.6,268120.22,157786785.3
2022,CHL,8070892.93,5554548.06,66489013.13,47287698.74,133110555.9,95234208.15,294528.8,227138545.9,275555.48,162162382.2
1980,CHN,135950,1207680,220470,732820,102340,952200,306248.33,458760,422000.96,2627800
1981,CHN,154570,1291960,226910,746550,112110,1042920,289489.74,493580,443830.09,2763730
1982,CHN,176170,1440900,239770,788320,121400,1175260,283856.31,537340,483483.22,3010650
1983,CHN,196090,1559820,266300,870070,139700,1347560,304701.42,602090,535869.6,3336860
1984,CHN,229560,1761870,312480,995990,185810,1608910,313728.45,727850,616995.34,3842030
1985,CHN,254170,1794200,388650,1179200,267070,1900230,309802.52,909890,699940.58,4358530
1986,CHN,276410,1853080,451520,1299740,309690,2134120,300498.12,1037620,762513.25,4748170
1987,CHN,320450,1940830,527400,1476380,369620,2447080,327098.33,1217460,851642.85,5303180
1988,CHN,383120,1989320,660740,1687630,474180,2769190,407855.99,1518040,947321.34,5898970
1989,CHN,422820,2050510,730090,1750890,565060,2931500,456300.13,1717970,986974.47,6145890
1990,CHN,501720,2201760,774430,1806990,611140,3009740,394582.9,1887290,1025537.18,6386020
1991,CHN,528880,2253720,912980,2055840,758700,3286070,413405.97,2200560,1120851.13,6979540
1992,CHN,580030,2357630,1172530,2487890,966890,3700580,493100.63,2719450,1280192.71,7971760
1993,CHN,688760,2467310,1647310,2979620,1231260,4150870,619111.42,3567320,1457724.43,9077250
1994,CHN,947180,2565450,2245310,3519690,1671250,4622810,564305.6,4863750,1647989.4,10262030
1995,CHN,1202050,2691300,2867750,4006640,2064190,5088920,734521.61,6133990,1828431.03,11385640
1996,CHN,1387830,2827540,3382810,4491210,2410720,5557530,863767.14,7181360,2009964.67,12516050
1997,CHN,1426520,2924520,3754600,4961460,2790380,6137670,961580.22,7971500,2195500.24,13671380
1998,CHN,1461870,3024970,3901850,5403650,3155830,6652880,1029055.44,8519550,2367575.08,14742890
1999,CHN,1454900,3108100,4108090,5846450,3493450,7268810,1094037.21,9056440,2549108.72,15873300
2000,CHN,1471740,3179680,4566480,6400840,3989790,7978800,1211258.61,10028010,2765566.08,17221180
2001,CHN,1550250,3263960,4966070,6943890,4570000,8797820,1339411.62,11086310,2996211.66,18657410
2002,CHN,1619020,3351710,5410550,7631360,5142170,9720050,1470549.72,12171740,3269784.81,20360950
2003,CHN,1697020,3431380,6269740,8598110,5775440,10647280,1660287.54,13742200,3597928.38,22404300
2004,CHN,2090430,3641510,7428690,9555900,6664890,11725160,1955300.23,16184020,3961723.14,24669650
2005,CHN,2180670,3826240,8808440,10715410,7742780,13174260,2286049.55,18731890,4413192.55,27480950
2006,CHN,2331700,4007510,10436180,12156580,9175970,15036200,2752270.16,21943850,4974527.06,30976380
2007,CHN,2767410,4148360,12663360,13986240,11578460,17452480,3550109.1,27009230,5682471.5,35384750
2008,CHN,3246410,4363110,14995660,15362370,13682390,19281130,4594108.5,31924460,6231072.75,38800890
2009,CHN,3358380,4537450,16017170,16943180,15476220,21129750,5102001.17,34851770,6816781.76,42448100
2010,CHN,3843080,4730270,19162980,19092110,18205860,23172310,6087434.27,41211930,7541824.31,46962940
2011,CHN,4478140,4927700,22703880,21133030,21612000,25371350,7552084.82,48794020,8262137.47,51448330
2012,CHN,4908450,5148220,24464330,22900630,24485220,27403920,8532636.25,53858000,8911511.16,55491980
2013,CHN,5302810,5343340,26195610,24729700,27797910,29678700,9570096.84,59296320,9603812.43,59802940
2014,CHN,5562630,5560400,27757180,26558170,30808250,31995930,10439208.86,64128060,10304845.03,64168270
2015,CHN,5777460,5777460,28204030,28204030,34617800,34617800,11016426.85,68599290,11016426.85,68599290
2016,CHN,6013920,5966810,29654770,29970440,38337390,37282120,11138783.87,74006080,11758567.53,73220600
2017,CHN,6209950,6202340,33274270,31734460,42591210,40229430,12143132.12,82075430,12553094.59,78168120
2018,CHN,6473400,6419400,36600090,33585010,46957460,43295760,13608063.78,90030950,13377453.03,83301400
2019,CHN,6767266.47,6631240.2,39714201.41,35432185.55,50979085.06,46342780.48,14115773.07,97511760.37,14187724.55,88346960.76
2020,CHN,7060776.35,6836808.65,41533676.25,36424286.75,53012767.66,47188008.68,14440824.11,101085768.8,14515461.05,90387775.97
2021,CHN,7388452.86,7069260.14,44939580.4,39083259.68,59197177.57,51274309.28,15842401.4,110896809.8,15635282.81,97360906.03
2022,CHN,7723859.06,7302545.72,47219963.81,40724756.58,64381398.39,54269858.31,16938125.81,118566880.6,16416815.1,102227507.6
1980,CIV,556400,1651508,424400,1265199,1169100,4178735,8438.11,1782800,16138.2,7774839
1981,CIV,608000,1684707,425927,1359442,1257473,4299561,7157.43,1944900,16703.12,8046997
1982,CIV,599900,1664384,529350,1106938,1357350,4589260,6542.48,2149900,16736.66,8063157
1983,CIV,570200,1476686,559740,1155690,1475860,4441751,6013.13,2291400,16083.89,7748674
1984,CIV,721500,1548667,584396,1170781,1683604,4162065,5690.72,2486600,15649.42,7539362
1985,CIV,831900,1298469,619000,1606920,1683900,4286445,6978.1,3135000,16353.84,7878726
1986,CIV,902679,1509533,674988,1704725,1593907,4209863,9159.53,3172000,16886.87,8135521
1987,CIV,884724,1495049,678037,1694201,1468948,4209094,10087.96,3031800,16827.94,8107130
1988,CIV,978636,1588960,691866,1724791,1383982,4167778,10255.22,3054500,17019.18,8199267
1989,CIV,1018363,1692280,678060,1739884,1416272,4269584,9747.4,3109500,17520.91,8440981
1990,CIV,955236,1777368,772080,1620732,1212014,4218883,9898.82,2695100,17328.9,8348476
1991,CIV,985515,1803501,728125.1,1635701,1246402.9,4180524,10485.74,2958100,17335.99,8351893
1992,CIV,1004000,1831067,721552.3,1686868,1226547.7,4082413,11140.5,2948800,17293.59,8331467
1993,CIV,882500,1832320,711684,1698453,1533562,4054786,10406.04,2946600,17260.3,8315430
