Country_Code,year,GDP_current_LCU,GDP_constant_USD
FIN,2003,151749000000.0,222630735544.11472
FIN,2004,158758000000.0,231518357747.34863
FIN,2005,164687000000.0,237954222101.41452
FIN,2006,172897000000.0,247537613424.00687
FIN,2007,187072000000.0,260655464541.7077
FIN,2008,194265000000.0,262698990509.61945
FIN,2009,181747000000.0,241487498615.70776
FIN,2010,188143000000.0,249181190476.36905
FIN,2011,197998000000.0,255529492050.1075
FIN,2012,201037000000.0,251958350549.72675
FIN,2013,204321000000.0,249686451384.47458
FIN,2014,206897000000.0,248775325156.74326
FIN,2015,211385000000.0,250127815128.55743
FIN,2016,217518000000.0,257160053013.50204
FIN,2017,225933000000.0,265569629767.3808
FIN,2018,233664000000.0,269599884224.07294
FIN,2019,240556000000.0,272688247151.83762
FJI,1960,89200000.0,697947700.1474556
FJI,1961,92900000.0,722498582.8452843
FJI,1962,97600000.0,748552619.7116562
FJI,1963,102800000.0,796151373.9011585
FJI,1964,111200000.0,834981911.4483135
FJI,1965,116800000.0,812435170.7697026
FJI,1966,119700000.0,812435170.7697026
FJI,1967,130800000.00000001,920910120.0260344
FJI,1968,145800000.0,993811405.4788288
FJI,1969,159300000.0,1019614829.2845423
FJI,1970,191800000.0,1149133555.6674526
FJI,1971,211900000.0,1228297213.0807695
FJI,1972,261300000.0,1320238657.8363304
FJI,1973,338300100.0,1473556237.1185799
FJI,1974,450000000.0,1511885643.852676
FJI,1975,562400100.0,1519901830.69653
FJI,1976,623499700.0,1561488825.986164
FJI,1977,660099700.0,1653679311.2161539
FJI,1978,702200000.0,1684493995.4983537
FJI,1979,852200000.0,1890420350.4392538
FJI,1980,983700100.0,1860108274.248092
FJI,1981,1056200000.0,1977852952.1928558
FJI,1982,1113300000.0,1859607286.3974175
FJI,1983,1142200100.0,1785964550.3626118
FJI,1984,1275300000.0,1935860992.1210396
FJI,1985,1316500000.0,1846550531.7881777
FJI,1986,1461700000.0,1989656498.5364125
FJI,1987,1465200000.0,1858040323.3510969
FJI,1988,1587600000.0,1875798634.2570863
FJI,1989,1754279000.0,2015332399.8948302
FJI,1990,1980000000.0,2132221733.89098
FJI,1991,2042000000.0,2074651667.5611436
FJI,1992,2302300000.0,2201205458.905664
FJI,1993,2521500000.0,2248091848.8416014
FJI,1994,2672400000.0,2362744524.3317323
FJI,1995,2770900000.0,2421813102.9077754
FJI,1996,2988000000.0,2538060142.2662215
FJI,1997,3023100000.0,2482222835.159329
FJI,1998,3291700000.0,2514491743.224582
FJI,1999,3825300000.0,2735766984.424556
FJI,2000,3584796000.0,2689258989.0223794
FJI,2001,3779389000.0,2743044172.7493696
FJI,2002,4029782000.0,2830821561.9666452
FJI,2003,4390551000.0,2859129759.03756
FJI,2004,4726770000.0,3010663627.8209486
FJI,2005,5084372000.0,3031738285.331582
FJI,2006,5371466000.0,3087900748.1084433
FJI,2007,5483153000.0,3061633387.3047214
FJI,2008,5614901400.0,3093253759.974345
FJI,2009,5614080600.0,3050380096.4682384
FJI,2010,6024438100.0,3140508835.9484963
FJI,2011,6768488300.0,3225464091.7996154
FJI,2012,7109505300.0,3270985530.406323
FJI,2013,7715729700.0,3425841164.8876805
FJI,2014,9167032441.77719,3617795881.296098
FJI,2015,9822110337.91771,3780669706.998171
FJI,2016,10327298779.0329,3873097741.840491
FJI,2017,11064951592.936901,4080449106.0853877
FJI,2018,11650600000.0,4236021827.41264
FJI,2019,11874100000.0,4217157352.325267
FRA,1960,46834000000.0,594143057742.5365
FRA,1961,50775000000.0,623732046562.0057
FRA,1962,56906000000.0,666416961956.7739
FRA,1963,63794000000.0,707959262511.6124
FRA,1964,70755000000.0,755053417127.1611
FRA,1965,76422000000.0,791760397108.2471
FRA,1966,82826000000.0,833342362956.4495
FRA,1967,89545000000.0,874352381611.6881
FRA,1968,97683000000.0,913622247820.1309
FRA,1969,112366000000.0,978575996273.9889
FRA,1970,125698000000.0,1038354070611.7887
FRA,1971,140192000000.0,1093560406549.9218
FRA,1972,156487000000.0,1142895006608.9016
FRA,1973,179495000000.0,1215406902330.2974
FRA,1974,209367000000.0,1267680570458.9712
FRA,1975,235876000000.0,1255512298032.3015
FRA,1976,272612000000.0,1310211941852.1755
FRA,1977,306807000000.0,1355601771435.3738
FRA,1978,348615000000.0,1409534980612.9949
FRA,1979,398210000000.0,1459573319584.543
FRA,1980,451770000000.0,1482616264182.3342
FRA,1981,509985000000.0,1498465726175.8235
FRA,1982,585989000000.0,1536008235776.9834
FRA,1983,650512000000.0,1555068022253.9414
FRA,1984,707030000000.0,1578607422855.0356
FRA,1985,757689000000.0,1604224769973.6995
FRA,1986,814596000000.0,1641719936119.9233
FRA,1987,855983000000.0,1683779164654.9524
FRA,1988,925215000000.0,1763643204660.155
FRA,1989,997121000000.0,1840253415111.921
FRA,1990,1053546000000.0,1894061230299.9253
FRA,1991,1091705000000.0,1913914322644.1602
FRA,1992,1130983000000.0,1944524371204.96
FRA,1993,1142119000000.0,1932299800778.5935
FRA,1994,1179867000000.0,1977870042046.0332
FRA,1995,1218273000000.0,2019537736337.4636
FRA,1996,1252266000000.0,2048073676765.6624
FRA,1997,1292777000000.0,2095922750995.0723
FRA,1998,1351896000000.0,2171138280346.8013
FRA,1999,1400999000000.0,2245421036606.8364
FRA,2000,1478585000000.0,2333523930837.676
FRA,2001,1538200000000.0,2379814544862.6274
FRA,2002,1587829000000.0,2406838088236.232
FRA,2003,1630666000000.0,2426650234855.519
FRA,2004,1704019000000.0,2495318440945.622
FRA,2005,1765905000000.0,2536821075827.5596
FRA,2006,1848151000000.0,2598956033155.961
FRA,2007,1941360000000.0,2661973862041.224
FRA,2008,1992380000000.0,2668760456862.055
FRA,2009,1936422000000.0,2592078593605.5967
FRA,2010,1995289000000.0,2642609548930.356
FRA,2011,2058369000000.0,2700554065228.658
FRA,2012,2088804000000.0,2709010438478.5166
FRA,2013,2117189000000.0,2724623188257.8203
FRA,2014,2149765000000.0,2750675573424.9272
FRA,2015,2198432000000.0,2781288181330.747
FRA,2016,2234129000000.0,2811756203322.1104
FRA,2017,2297242000000.0,2876185347152.3545
FRA,2018,2360687000000.0,2927751436718.368
FRA,2019,2425708000000.0,2971919320115.835
FRO,1998,7423700000.0,
FRO,1999,7815300000.0,
FRO,2000,8557600000.0,
FRO,2001,9551700000.0,
FRO,2002,9968400000.0,
FRO,2003,9842100000.0,
FRO,2004,10114400000.0,
FRO,2005,10361400000.0,
FRO,2006,11801100000.0,
FRO,2007,12466800000.0,
FRO,2008,12400700000.0,
FRO,2009,12160600000.0,
FRO,2010,13050300000.0,2320424601.2695365
FRO,2011,13372400000.0,
FRO,2012,13706800000.0,
FRO,2013,14754300000.0,
FRO,2014,15999800000.0,
FRO,2015,16941500000.0,
FRO,2016,18437000000.0,
FRO,2017,19182100000.0,
FRO,2018,19681900000.0,
FSM,1983,106500000.0,
FSM,1986,112210000.0,204059968.48031944
FSM,1987,116700000.0,206508198.45608813
FSM,1988,124700000.0,211771892.90399078
FSM,1989,135200000.0,219238994.33008522
FSM,1990,147200000.0,227440564.7489103
FSM,1991,166200000.0,244333351.58171418
FSM,1992,178100000.0,254126271.48478892
FSM,1993,198400000.0,274813814.78003424
FSM,1994,202500000.0,273344876.794573
FSM,1995,221575300.0,292518557.08430177
FSM,1996,218534700.0,283209529.83593774
FSM,1997,206626300.0,266044377.4183296
FSM,1998,218873100.0,273628014.5912707
FSM,1999,220140500.0,277388863.0685477
FSM,2000,233271800.0,290797573.8228352
FSM,2001,240970900.0,297100909.1299481
FSM,2002,242517200.0,298726044.1878633
FSM,2003,245432900.0,303422361.33888155
FSM,2004,240236000.0,294076488.2293822
FSM,2005,250281900.0,300081139.4794513
FSM,2006,253541900.0,299837907.8313587
FSM,2007,256787199.99999997,294332328.26185006
FSM,2008,263145100.0,287243355.95551306
FSM,2009,280284600.0,290383210.89943635
FSM,2010,296944100.0,296944100.0
FSM,2011,311301600.0,306412384.60828775
FSM,2012,327248700.0,300692217.68140304
FSM,2013,317214400.0,289627442.3059165
FSM,2014,319271200.0,282949282.98951346
FSM,2015,316489900.0,296026870.6395782
FSM,2016,332265200.0,298691646.5567036
FSM,2017,366666800.0,306703111.9179103
FSM,2018,401932300.0,307352260.09598535
GAB,1960,34687500300.0,2187247770.685355
GAB,1961,41114890200.0,2510235219.089967
GAB,1962,44787683300.0,2697227952.139551
GAB,1963,37850185700.0,2861554819.586582
GAB,1964,52847427600.0,2991883007.067702
GAB,1965,55500000000.0,3241206660.6134725
GAB,1966,60399990000.0,3387320404.890114
GAB,1967,66800000000.0,3526713817.21498
GAB,1968,72900020000.0,3615192044.5170727
GAB,1969,82699880000.0,3907404779.485871
GAB,1970,89500020000.0,4246541810.4816628
GAB,1971,105100000000.0,4682183107.871379
GAB,1972,108500000000.0,5213000834.138234
GAB,1973,161100000000.0,5743811183.612847
GAB,1974,371700000000.0,8011875372.579186
GAB,1975,462400000000.0,9549363463.023258
GAB,1976,719100000000.0,12951356470.687735
GAB,1977,690200000000.0,11321804992.02775
GAB,1978,539200000000.0,8599000778.650621
GAB,1979,644600000000.0,8639794892.347948
GAB,1980,904200000000.0,8860363426.499634
GAB,1981,1049500000000.0,9311828118.392143
GAB,1982,1188900000000.0,9023392343.016373
GAB,1983,1292300000000.0,9529445903.04602
GAB,1984,1556200000000.0,10245002686.43717
GAB,1985,1500500000000.0,10005991964.629436
GAB,1986,1178700000000.0,9925584039.947165
GAB,1987,986300000500.0,8223739210.382688
GAB,1988,1142100001300.0,9280107562.157763
GAB,1989,1335500000000.0,10073121520.733377
GAB,1990,1620600000000.0,10596141891.242455
GAB,1991,1524201000000.0,11243831433.40952
GAB,1992,1480260000000.0,10896380665.303083
GAB,1993,1530840000000.0,11326412322.129713
GAB,1994,2326762580000.0,11746934243.94136
GAB,1995,2475200000000.0,12331208870.095955
GAB,1996,2912800000000.0,12778221236.430033
GAB,1997,3109100000000.0,13511482517.501656
GAB,1998,2645000000000.0,13981389394.6225
GAB,1999,2871000000000.0,12732484617.47995
GAB,2000,3608200000000.0,12492736210.552073
GAB,2001,3679028000000.0,12759485289.438858
GAB,2002,3701273000000.0,12727709938.932735
GAB,2003,3776236000000.0,13013743584.167612
GAB,2004,4097532000000.0,13103478949.698654
GAB,2005,5052603000000.0,13454154690.103758
GAB,2006,5395402000000.0,13076553296.630184
GAB,2007,5961579000000.0,13862206744.622297
GAB,2008,6944822000000.0,13403585248.084925
GAB,2009,5696993000000.0,13421054290.83433
GAB,2010,7111476556500.0,14372591916.47923
GAB,2011,8581582503200.0,15391860684.13247
GAB,2012,8766489229800.001,16200099127.691332
GAB,2013,8690531739900.0,17113573955.752163
GAB,2014,8988342089900.0,17852018586.539886
GAB,2015,8503461562899.999,18544480427.502556
GAB,2016,8310636115400.0,18932327518.472466
GAB,2017,8668907682300.0,19021809655.754524
GAB,2018,9366095748800.0,19182154180.11728
GAB,2019,9886926000000.0,19938879843.22249
GBR,1960,26155000000.0,730143163309.0424
GBR,1961,27765000000.0,749689964248.321
GBR,1962,29017000000.0,757958367203.2401
GBR,1963,30915000000.0,794904168563.0273
GBR,1964,33717000000.0,838891457696.6072
GBR,1965,36366000000.0,856861993729.1924
GBR,1966,38776000000.0,870341293300.4025
GBR,1967,40960000000.0,894593132734.2451
GBR,1968,44900000000.0,943268691513.9021
GBR,1969,48527000000.0,961418094550.0272
GBR,1970,54451000000.0,997674978358.33
GBR,1971,60860000000.0,1032640667969.6766
GBR,1972,68054000000.0,1077267965299.2252
GBR,1973,78594000000.0,1147547294631.1206
GBR,1974,88183000000.0,1119037583141.0842
GBR,1975,109274000000.0,1102546890922.297
GBR,1976,129450000000.0,1134633941055.825
GBR,1977,150816000000.0,1162520412199.2651
GBR,1978,175163000000.0,1211395797829.86
GBR,1979,207293000000.0,1256811227898.2166
GBR,1980,243097000000.0,1231280769547.8423
GBR,1981,269085000000.0,1221581430992.7961
GBR,1982,294814000000.0,1245950651652.3936
GBR,1983,323001000000.0,1298552899086.5703
GBR,1984,346946000000.0,1328018428945.671
GBR,1985,381251000000.0,1383096865492.2104
GBR,1986,410311000000.0,1426669126696.2207
GBR,1987,455965000000.0,1503605660045.807
GBR,1988,511671000000.0,1589798556082.7888
GBR,1989,566512000000.0,1630777246520.489
GBR,1990,615673000000.0,1642743164295.466
GBR,1991,647966000000.0,1624621709197.4219
GBR,1992,672170000000.0,1631137775478.3809
GBR,1993,707734000000.0,1671750349054.7947
GBR,1994,745196000000.0,1736046020119.2107
GBR,1995,850162000000.0,1779996977033.197
GBR,1996,907245000000.0,1824346192314.613
GBR,1997,952285000000.0,1894671636479.4043
GBR,1998,996374000000.0,1963729639960.8743
GBR,1999,1039891000000.0,2031050677570.5425
GBR,2000,1095651000000.0,2100867468377.3337
GBR,2001,1139479000000.0,2163354906748.8972
GBR,2002,1190601000000.0,2213638870799.546
GBR,2003,1257474000000.0,2286387402580.428
GBR,2004,1320128000000.0,2340665128966.7764
GBR,2005,1396274000000.0,2415091934365.1807
GBR,2006,1474923000000.0,2482432536059.6084
GBR,2007,1549821000000.0,2542769379532.512
GBR,2008,1589931000000.0,2535620293003.5366
GBR,2009,1547563000000.0,2427911662369.315
GBR,2010,1601927000000.0,2475244321361.1133
GBR,2011,1659784000000.0,2513366732498.411
GBR,2012,1712321000000.0,2550537514410.0586
GBR,2013,1782109000000.0,2605105900265.923
GBR,2014,1861964000000.0,2673033408802.778
GBR,2015,1916896000000.0,2735997360453.5044
GBR,2016,1995479000000.0,2788478034235.7085
GBR,2017,2071667000000.0,2841238185971.4146
GBR,2018,2144304000000.0,2879331251695.226
GBR,2019,2216451000000.0,2921446026408.242
GEO,1965,3900.0,7345028481.073327
GEO,1966,4200.0,7898522745.869591
GEO,1967,4500.0,8392180381.430964
GEO,1968,4700.0,8766164037.413572
GEO,1969,5100.0,9185024480.268536
GEO,1970,5700.0,10292014307.857445
GEO,1971,6000.0,10546323407.373896
GEO,1972,6100.0,10845509293.762754
GEO,1973,6500.0,11548597799.749943
GEO,1974,7200.0,12565832178.710268
GEO,1975,7800.0,13493309378.379858
GEO,1976,8300.0,14316072585.054958
GEO,1977,9000.0,15303387711.955864
GEO,1978,9700.0,16440295926.273117
GEO,1979,10700.0,17652002631.29321
GEO,1980,11300.0,18459805274.496735
GEO,1981,12300.0,19432161424.366238
GEO,1982,13000.0,19821103624.714752
GEO,1983,13200.0,20673785073.89635
GEO,1984,14000.0,21795735464.956783
GEO,1985,14000.0,22872805607.820873
GEO,1986,13700.0,21002890645.010075
GEO,1987,14200.0,21272156702.452267
GEO,1988,14600.0,22453943722.747585
GEO,1989,14400.0,20838337138.344055
GEO,1990,15000.0,17756716768.509594
GEO,1991,19200.0,14010049401.104115
GEO,1992,149200.0,7719537296.148393
GEO,1993,16396899.999999998,5457712716.096861
GEO,1994,902300000.0,4890110922.628573
GEO,1995,2432203500.0,5017253646.4333725
GEO,1996,3868500000.0,5579186155.557469
GEO,1997,4554900000.0,6166063047.10061
GEO,1998,5022100000.0,6357513306.229961
GEO,1999,5668700000.0,6539926704.609825
GEO,2000,6043100000.0,6660152862.916268
GEO,2001,6674000000.0,6980203396.624445
GEO,2002,7456000000.0,7362288338.947202
GEO,2003,8564100000.0,8176463427.070821
GEO,2004,9824300000.0,8650248301.559814
GEO,2005,11620900000.0,9479770268.950912
GEO,2006,13789900000.0,10372742886.205212
GEO,2007,16993800000.0,11677525383.367682
GEO,2008,19074900000.0,11959954702.767214
GEO,2009,17986000000.0,11523354926.117876
GEO,2010,21821600000.0,12243505582.674072
GEO,2011,25478700000.0,13149524979.525465
GEO,2012,27227300000.0,13987019317.715511
GEO,2013,28593100000.0,14493531996.84801
GEO,2014,31124000000.0,15135874439.15892
GEO,2015,33935000000.0,15593311953.516537
GEO,2016,35836000000.0,16046522019.223135
GEO,2017,40761600000.0,16823591412.020891
GEO,2018,44599400000.0,17642889340.800026
GEO,2019,49252653853.254,18521919918.931507
GHA,1960,86900.0,7011622290.368493
GHA,1961,93000.0,7252098077.857673
GHA,1962,98700.0,7550098290.15272
GHA,1963,110000.0,7882753672.929722
GHA,1964,123600.0,8056909517.968749
GHA,1965,146600.0,8167208518.189792
GHA,1966,151800.0,7819425064.160847
GHA,1967,150400.0,8059900851.650027
GHA,1968,170000.0,8089630628.439829
GHA,1969,200100.0,8575507997.896522
GHA,1970,225900.0,9409345167.255915
GHA,1971,250000.0,9900148331.190872
GHA,1972,281500.0,9653866756.594269
GHA,1973,350100.0,9932340671.23143
GHA,1974,466000.0,10612955987.50647
GHA,1975,528300.0,9293592670.88895
GHA,1976,652600.0,8965511860.39168
GHA,1977,1116300.0,9169397215.029732
GHA,1978,2098600.0,9946589417.83104
GHA,1979,2822200.0,9696438520.854385
GHA,1980,4285200.0,9742176227.929886
GHA,1981,7262600.0,9400901272.59617
GHA,1982,8645100.0,8750015733.110903
GHA,1983,18403800.0,8350687983.326946
GHA,1984,27056100.0,9072819526.931376
GHA,1985,34304800.0,9534772773.110287
GHA,1986,51139300.0,10030500929.951385
GHA,1987,74600000.0,10511453306.50197
GHA,1988,105119600.0,11103055638.281425
GHA,1989,141721400.0,11667742913.887897
GHA,1990,192079100.0,12056140826.573568
GHA,1991,242752900.0,12692925251.870846
GHA,1992,280287500.0,13185337014.942398
GHA,1993,387210000.0,13824825935.19053
GHA,1994,520500000.0,14281045164.61599
GHA,1995,775170000.0,14868341569.179092
GHA,1996,1133870000.0,15552651204.67317
GHA,1997,1411340000.0,16205296043.418888
GHA,1998,1729600000.0,16967008294.82012
GHA,1999,2057980000.0,17713556131.49354
GHA,2000,2715250000.0,18368957715.429256
GHA,2001,3807070000.0,19103716042.157932
GHA,2002,4886200000.0,19963383183.42401
GHA,2003,6615770000.0,21001479123.729904
GHA,2004,7988791000.0,22177561952.42967
GHA,2005,9726080000.0,23486038976.139336
GHA,2006,18705461200.0,24989124920.741554
GHA,2007,23154448200.0,26075356991.748936
GHA,2008,30178598000.0,28461199738.577118
GHA,2009,36597592000.0,29839998859.514877
GHA,2010,46042100100.0,32197272797.202797
GHA,2011,59816320900.0,36720063512.61701
GHA,2012,75315365300.0,40132381684.07868
GHA,2013,123650009600.0,43067072130.76457
GHA,2014,155432547100.0,44314914204.60371
GHA,2015,180399043400.0,45280184654.58076
GHA,2016,215077044700.0,46841351687.547844
GHA,2017,256671374700.0,50655852124.95804
GHA,2018,300596054600.0,53828671662.41363
GHA,2019,349480413200.0,57315905531.18518
GIN,1986,665300000000.0,2888984360.4373846
GIN,1987,874600000000.0,2984319077.5871906
GIN,1988,1131100000000.0,3172573407.616205
GIN,1989,1438900000000.0,3299586622.9790087
GIN,1990,1760500000000.0,3442262819.1699133
GIN,1991,2272926000000.0,3532223707.566077
GIN,1992,2962732000000.0,3647760883.5800076
GIN,1993,3133145000000.0,3831759215.086743
GIN,1994,3304051600000.0,3983883853.4272475
GIN,1995,3661987100000.0,4167448202.143439
GIN,1996,3884508400000.0,4353382032.821002
GIN,1997,4144383600000.0,4578957026.800731
GIN,1998,4438216900000.0,4745819772.497907
