year,Country_Code,GDP_Curr_USD,GDP_Curr_LCU,LCU_USD_ex_rate
1996,PRI,45340835000.0,45340835000.0,1.0
1997,PRI,48187039000.0,48187039000.0,1.0
1998,PRI,54086400000.0,54086400000.0,1.0
1999,PRI,57841000000.0,57841000000.0,1.0
2000,PRI,61701800000.0,61701800000.0,1.0
2001,PRI,69208400000.0,69208400000.0,1.0
2002,PRI,71623500000.0,71623500000.0,1.0
2003,PRI,74827400000.0,74827400000.0,1.0
2004,PRI,80322313000.0,80322313000.0,1.0
2005,PRI,83914521300.0,83914521300.0,1.0
2006,PRI,87276164400.0,87276164400.0,1.0
2007,PRI,89524131600.0,89524131600.0,1.0
2008,PRI,93639300000.0,93639300000.0,1.0
2009,PRI,96385600000.0,96385600000.0,1.0
2010,PRI,98381300000.0,98381300000.0,1.0
2011,PRI,100351700000.0,100351700000.0,1.0
2012,PRI,101564800000.0,101564800000.0,1.0
2013,PRI,102450000000.0,102450000000.0,1.0
2014,PRI,102445800000.0,102445800000.0,1.0
2015,PRI,103375500000.0,103375500000.0,1.0
2016,PRI,104336700000.0,104336700000.0,1.0
2017,PRI,103445500000.0,103445500000.0,1.0
2018,PRI,100979900000.0,100979900000.0,1.0
2019,PRI,104988600000.0,104988600000.0,1.0
1960,PRK,,,
1961,PRK,,,
1962,PRK,,,
1963,PRK,,,
1964,PRK,,,
1965,PRK,,,
1966,PRK,,,
1967,PRK,,,
1968,PRK,,,
1969,PRK,,,
1970,PRK,,,
1971,PRK,,,
1972,PRK,,,
1973,PRK,,,
1974,PRK,,,
1975,PRK,,,
1976,PRK,,,
1977,PRK,,,
1978,PRK,,,
1979,PRK,,,
1980,PRK,,,
1981,PRK,,,
1982,PRK,,,
1983,PRK,,,
1984,PRK,,,
1985,PRK,,,
1986,PRK,,,
1987,PRK,,,
1988,PRK,,,
1989,PRK,,,
1990,PRK,,,
1991,PRK,,,
1992,PRK,,,
1993,PRK,,,
1994,PRK,,,
1995,PRK,,,
1996,PRK,,,
1997,PRK,,,
1998,PRK,,,
1999,PRK,,,
2000,PRK,,,
2001,PRK,,,
2002,PRK,,,
2003,PRK,,,
2004,PRK,,,
2005,PRK,,,
2006,PRK,,,
2007,PRK,,,
2008,PRK,,,
2009,PRK,,,
2010,PRK,,,
2011,PRK,,,
2012,PRK,,,
2013,PRK,,,
2014,PRK,,,
2015,PRK,,,
2016,PRK,,,
2017,PRK,,,
2018,PRK,,,
2019,PRK,,,
1960,PRT,3193200404.3729734,453971392.0,7.033924297090891
1961,PRT,3417516639.375963,485862016.0,7.033924297090891
1962,PRT,3668222357.657018,521504384.0,7.033924297090891
1963,PRT,3905734459.726928,555271040.0,7.033924297090891
1964,PRT,4235608177.671023,602168576.0,7.033924297090891
1965,PRT,4687464054.834548,672202944.0,6.973287006066055
1966,PRT,5135387845.971077,736437184.0,6.973287006066056
1967,PRT,5740241165.634326,823175808.0,6.973287006066055
1968,PRT,6354262628.335375,911229184.0,6.973287006066055
1969,PRT,6969025825.628685,999388928.0,6.973287006066056
1970,PRT,8108235006.9735,1162720900.0,6.97350069735007
1971,PRT,9201607067.13781,1302027400.0,7.06713780918728
1972,PRT,11239117123.795404,1516156900.0,7.412898443291327
1973,PRT,15090566639.411283,1845576300.0,8.176614881439084
1974,PRT,17512388318.863457,2218819600.0,7.892659826361483
1975,PRT,19347608627.45098,2466820100.0,7.843137254901961
1976,PRT,20332834217.506634,3066191400.0,6.631299734748011
1977,PRT,21439525405.971714,4092805400.0,5.238344683080147
1978,PRT,23487613138.68613,5148484800.0,4.562043795620438
1979,PRT,26622818852.45902,6495967800.0,4.0983606557377055
1980,PRT,32896521425.710854,8214261400.0,4.004805766920304
1981,PRT,31977275895.765472,9817023700.0,3.257328990228013
1982,PRT,30527754540.867813,12101201900.0,2.5227043390514634
1983,PRT,27239650741.94716,15052631000.0,1.8096272167933405
1984,PRT,25217969597.370586,18414161400.0,1.3694878115584772
1985,PRT,27115807153.7828,23045724500.0,1.1766090128250384
1986,PRT,38745902023.85739,28908317500.0,1.3403029084573113
1987,PRT,48182925145.865944,33858141500.0,1.4230823964707555
1988,PRT,56347251114.20613,40457326300.0,1.392757660167131
1989,PRT,60594092436.97479,47590600200.0,1.2732365673542145
1990,PRT,78713859794.6843,55973425700.0,1.4062719729995783
1991,PRT,89233599833.49521,64310655400.0,1.3875398917718884
1992,PRT,107592098901.0989,72452519400.0,1.485001485001485
1993,PRT,95009751901.25919,76207322000.0,1.2467273407305821
1994,PRT,99688640942.02899,82542194700.0,1.2077294685990339
1995,PRT,118122007430.01193,89028557000.0,1.326787846623325
1996,PRT,122630089680.27034,94351591000.0,1.2997140629061605
1997,PRT,117016535162.95026,102330960000.0,1.1435105774728416
1998,PRT,123946327916.29564,111353381000.0,1.1130899376669634
1999,PRT,127427343916.47134,119603305000.0,1.0654165778819518
2000,PRT,118310710337.20288,128414445000.0,0.9213193292795283
2001,PRT,121498889485.45862,135775009000.0,0.894854586129754
2002,PRT,134156091661.96123,142554263000.0,0.9410878976096367
2003,PRT,164862142212.1896,146067858000.0,1.128668171557562
2004,PRT,189034502110.7524,152248388000.0,1.2416190712689346
2005,PRT,197180330804.62628,158552704000.0,1.2436264146250466
2006,PRT,208581694893.99072,166260469000.0,1.2545477355413375
2007,PRT,240190803449.21982,175483401000.0,1.368738023542294
2008,PRT,262344779551.7797,179102781000.0,1.4647722279185587
2009,PRT,243701635176.4379,175416437000.0,1.3892747985551541
2010,PRT,237880908317.65213,179610779000.0,1.3244244562719263
2011,PRT,244797226567.1087,176096171000.0,1.3901337273659897
2012,PRT,216236608773.9764,168295569000.0,1.2848621627939378
2013,PRT,226369502104.23566,170492269000.0,1.327740568132363
2014,PRT,229596170846.99496,173053691000.0,1.3267337409578566
2015,PRT,199313894327.4855,179713159000.0,1.1090667786185067
2016,PRT,206286022781.89377,186489811000.0,1.1061517070329048
2017,PRT,221357874718.92978,195947210000.0,1.12968117647059
2018,PRT,241274628877.36218,204304761000.0,1.1809545098039207
2019,PRT,237686075634.69766,212319328000.0,1.1194745098039198
1960,PRY,,35580934867.9911,
1961,PRY,,40578767858.4395,
1962,PRY,,45448000000.0,
1963,PRY,,48372000000.0,
1964,PRY,,51452000000.0,
1965,PRY,443587301.5873016,55892000000.0,0.007936507936507938
1966,PRY,465888888.8888889,58702000000.0,0.007936507936507936
1967,PRY,492674603.17460316,62077000000.0,0.007936507936507936
1968,PRY,517650793.6507937,65224000000.0,0.007936507936507936
1969,PRY,556293650.7936507,70093000000.0,0.007936507936507936
1970,PRY,594611111.1111112,74921000000.0,0.007936507936507938
1971,PRY,664571428.5714285,83736000000.0,0.007936507936507936
1972,PRY,769039682.5396825,96899000000.0,0.007936507936507936
1973,PRY,995531746.031746,125437000000.0,0.007936507936507936
1974,PRY,1333475396.8253965,168017899999.99997,0.007936507936507936
1975,PRY,1511420634.920635,190439000000.0,0.007936507936507936
1976,PRY,1698960317.4603171,214068999999.99997,0.007936507936507936
1977,PRY,2092158730.1587303,263612000000.0,0.007936507936507936
1978,PRY,2559857142.857143,322542000000.0,0.007936507936507936
1979,PRY,3416777777.7777777,430514000000.0,0.007936507936507936
1980,PRY,4448087301.587301,560459000000.0,0.007936507936507936
1981,PRY,5624515873.015873,708689000000.0,0.007936507936507936
1982,PRY,5419411764.705882,737040000000.0,0.007352941176470588
1983,PRY,5673248726.180089,828294314022.293,0.006849315068493151
1984,PRY,4502462807.060198,1097250186080.5701,0.004103405826836275
1985,PRY,3282449235.872612,1446575378249.06,0.002269117313365101
1986,PRY,3723993942.720042,1926794465963.3499,0.001932740626207963
1987,PRY,3971044723.8015423,2652657875499.43,0.0014970059880239522
1988,PRY,4255683528.3396792,3574774163805.3306,0.0011904761904761904
1989,PRY,4757732199.966776,5025116749604.909,0.000946790380609733
1990,PRY,5812114523.02702,7147738440418.63,0.0008131403480240689
1991,PRY,6984367762.903711,9255684159399.998,0.0007546030787805615
1992,PRY,7157424031.060454,10738283273800.0,0.0006665333599946677
1993,PRY,7249533620.30614,12645361493900.0,0.0005732958780026372
1994,PRY,7870982004.819505,14992331683500.0,0.000525000525000525
1995,PRY,9062131475.023178,17789145328100.0,0.0005094191602734562
1996,PRY,9788391780.52421,20132862098100.0,0.0004861897793184592
1997,PRY,9965225678.05093,21702866395200.0,0.000459166337597458
1998,PRY,9260481572.424618,25248610402399.996,0.00036677193021063714
1999,PRY,8837070235.51892,27563440659500.0,0.0003206083864741734
2000,PRY,8855705139.558565,30874087613300.0,0.0002868329341575
2001,PRY,8495806432.1846695,34883186504100.004,0.00024355018229731143
2002,PRY,7196260656.845559,41135696942300.0,0.0001749395583825788
2003,PRY,7691367471.179918,49411959699800.0,0.00015565801311885733
2004,PRY,9624440836.293095,57501991731700.0,0.00016737578206334167
2005,PRY,10737500188.11231,66335828408400.0,0.00016186577368125003
2006,PRY,13429430050.260954,75681657797800.0,0.0001774462986281378
2007,PRY,17856270473.152958,89866048799900.0,0.00019869873786164312
2008,PRY,24578067861.399773,107235744520799.98,0.00022919659830992722
2009,PRY,22341754513.96426,110962162520000.0,0.00020134570205350267
2010,PRY,27215968615.55482,128989495388500.0,0.0002109936823427658
2011,PRY,33715524703.928837,141315799807100.0,0.00023858283893203356
2012,PRY,33283228891.09233,147275541976700.03,0.0002259929139921818
2013,PRY,38585317742.98096,166714586870900.03,0.00023144536100407667
2014,PRY,40276532540.8812,179721609208700.03,0.00022410511856763121
2015,PRY,36164068797.25105,188230723323500.0,0.0001921262807618191
2016,PRY,36054281572.39815,204447278276400.0,0.000176350019801462
2017,PRY,39008900331.67326,219188416871800.0,0.00017796971613919261
2018,PRY,40384691790.56851,231489277582300.0,0.00017445599300473338
2019,PRY,38145288939.84881,238054147697800.03,0.00016023786734551117
1960,PSE,,,
1961,PSE,,,
1962,PSE,,,
1963,PSE,,,
1964,PSE,,,
1965,PSE,,,
1966,PSE,,,
1967,PSE,,,
1968,PSE,,,
1969,PSE,,,
1970,PSE,,,
1971,PSE,,,
1972,PSE,,,
1973,PSE,,,
1974,PSE,,,
1975,PSE,,,
1976,PSE,,,
1977,PSE,,,
1978,PSE,,,
1979,PSE,,,
1980,PSE,,,
1981,PSE,,,
1982,PSE,,,
1983,PSE,,,
1984,PSE,,,
1985,PSE,,,
1986,PSE,,,
1987,PSE,,,
1988,PSE,,,
1989,PSE,,,
1990,PSE,,,
1991,PSE,,,
1992,PSE,,,
1993,PSE,,,
1994,PSE,2843300000.0,2843300000.0,1.0
1995,PSE,3282800000.0,3282800000.0,1.0
1996,PSE,3409600000.0,3409600000.0,1.0
1997,PSE,3759800000.0,3759800000.0,1.0
1998,PSE,4067800000.0,4067800000.0,1.0
1999,PSE,4271200000.0,4271200000.0,1.0
2000,PSE,4313600000.0,4313600000.0,1.0
2001,PSE,4003700000.0,4003700000.0,1.0
2002,PSE,3555800000.0,3555800000.0,1.0
2003,PSE,3968000000.0,3968000000.0,1.0
2004,PSE,4329200000.0,4329200000.0,1.0
2005,PSE,4831800000.0,4831800000.0,1.0
2006,PSE,4910100000.0,4910100000.0,1.0
2007,PSE,5505800000.0,5505800000.0,1.0
2008,PSE,6673500000.0,6673500000.0,1.0
2009,PSE,7268200000.0,7268200000.0,1.0
2010,PSE,8913100000.0,8913100000.0,1.0
2011,PSE,10465400000.0,10465400000.0,1.0
2012,PSE,11279400000.0,11279400000.0,1.0
2013,PSE,12476000000.0,12476000000.0,1.0
2014,PSE,12715600000.0,12715600000.0,1.0
2015,PSE,12673000000.0,12673000000.0,1.0
2016,PSE,13425700000.0,13425700000.0,1.0
2017,PSE,14498100000.0,14498100000.0,1.0
2018,PSE,14615900000.0,14615900000.0,1.0
2019,PSE,,,
1960,PSS,,,
1961,PSS,,,
1962,PSS,,,
1963,PSS,,,
1964,PSS,,,
1965,PSS,,,
1966,PSS,,,
1967,PSS,,,
1968,PSS,,,
1969,PSS,,,
1970,PSS,,,
1971,PSS,,,
1972,PSS,,,
1973,PSS,,,
1974,PSS,,,
1975,PSS,1136274672.4177225,,
1976,PSS,1139393809.6585217,,
1977,PSS,1188752563.7055366,,
1978,PSS,1378658505.6610491,,
1979,PSS,1689096190.1395488,,
1980,PSS,1933248999.5131028,,
1981,PSS,1993195245.4199953,,
1982,PSS,1946960346.2344334,,
1983,PSS,1864552490.595097,,
1984,PSS,2044131562.7445178,,
1985,PSS,1935167472.3793545,,
1986,PSS,2100858184.0791686,,
1987,PSS,2063823085.8969042,,
1988,PSS,2162279878.7827263,,
1989,PSS,2257935732.3315682,,
1990,PSS,2432150642.051098,,
1991,PSS,2584584885.9228525,,
1992,PSS,2843713418.991762,,
1993,PSS,3009657013.061071,,
1994,PSS,3472621042.1601286,,
1995,PSS,3745866487.682989,,
1996,PSS,4016458662.0838895,,
1997,PSS,4011894123.537431,,
1998,PSS,3427599029.6081386,,
1999,PSS,3751048385.148785,,
2000,PSS,3463951694.3978887,,
2001,PSS,3394755002.166282,,
2002,PSS,3569090602.2308655,,
2003,PSS,4174439229.378317,,
2004,PSS,4815730279.475113,,
2005,PSS,5293122918.07505,,
2006,PSS,5561092888.526673,,
2007,PSS,6128480976.1555805,,
2008,PSS,6542126816.259828,,
2009,PSS,5799153293.715773,,
2010,PSS,6433227566.603423,,
2011,PSS,7625069256.690951,,
2012,PSS,8096571826.613324,,
2013,PSS,8391851018.3239975,,
2014,PSS,9113772923.376501,,
2015,PSS,8895487243.531647,,
2016,PSS,9313395707.909071,,
2017,PSS,10008508092.049633,,
2018,PSS,10379816021.326944,,
2019,PSS,10456001896.814447,,
1960,PST,1042317778305.4025,,
1961,PST,1102052536313.9448,,
1962,PST,1189935736221.6887,,
1963,PST,1281776684846.7297,,
1964,PST,1398438783082.7214,,
1965,PST,1519372761815.272,,
1966,PST,1666547639641.472,,
1967,PST,1789005092883.4966,,
1968,PST,1940493330998.0088,,
1969,PST,2133658703495.829,,
1970,PST,2332250807654.3203,,
1971,PST,2588852602133.6465,,
1972,PST,3005126019745.0034,,
1973,PST,3633249406749.499,,
1974,PST,4059294342391.43,,
1975,PST,4549803331601.085,,
1976,PST,4934576859035.041,,
1977,PST,5574645238884.625,,
1978,PST,6712570687255.431,,
1979,PST,7715188931961.971,,
1980,PST,8538727128466.871,,
1981,PST,8635529405072.303,,
1982,PST,8597537117026.179,,
1983,PST,8922514447767.09,,
1984,PST,9324866779531.86,,
1985,PST,9819174996528.264,,
1986,PST,11997107680296.191,,
1987,PST,13909645236518.645,,
1988,PST,15669464915611.248,,
1989,PST,16366042903264.781,,
1990,PST,18369406348230.05,,
1991,PST,19377225414443.15,,
1992,PST,20795573726716.48,,
1993,PST,20933361918865.52,,
1994,PST,22414790689759.258,,
1995,PST,24864463316958.78,,
1996,PST,24987979036343.22,,
1997,PST,24510139940343.285,,
1998,PST,24626431061148.09,,
1999,PST,25851388740527.023,,
2000,PST,26283349304143.016,,
2001,PST,26043493064783.8,,
2002,PST,27159708262597.223,,
2003,PST,30460788208832.535,,
2004,PST,33846796706037.76,,
2005,PST,35633570942703.07,,
2006,PST,37508917735498.695,,
2007,PST,40929046849457.086,,
2008,PST,43259498161088.766,,
2009,PST,40763949793286.07,,
2010,PST,42520490304489.71,,
2011,PST,45660813533610.375,,
2012,PST,45619401962675.96,,
2013,PST,46079406151119.914,,
2014,PST,47026070247848.5,,
2015,PST,44515254914677.74,,
2016,PST,45489352126092.51,,
2017,PST,47415034220935.87,,
2018,PST,50195052422344.65,,
2019,PST,50671271399767.266,,
1960,PYF,,,
1961,PYF,,,
1962,PYF,,,
1963,PYF,,,
1964,PYF,,,
1965,PYF,176534589.60338852,15846627328.0,0.011140199485316533
1966,PYF,215659455.01730177,19358670848.0,0.011140199485316533
1967,PYF,220984369.12915015,19836661760.0,0.011140199485316533
1968,PYF,259590076.29300085,23302103040.0,0.011140199485316533
1969,PYF,242943776.86229914,22943610880.0,0.01058873331372935
1970,PYF,254035999.2171968,25653825536.0,0.00990246070164889
1971,PYF,296613496.8732691,29891225600.0,0.009923095855703858
1972,PYF,325843254.66712266,29916319744.0,0.01089182283968848
1973,PYF,431254103.0464766,34953146368.0,0.012338062459558565
1974,PYF,555337985.6829913,48608178176.0,0.01142478501605695
1975,PYF,690319754.9111924,53797998592.0,0.012831699560917235
1976,PYF,732286143.3429102,63629074432.0,0.011508671937786865
1977,PYF,793193187.4155699,70862290944.0,0.011193445439724815
1978,PYF,1005573294.2076297,82513321984.0,0.012186799295301896
1979,PYF,1215031775.2679532,93986349056.0,0.012927747353437458
1980,PYF,1362151523.6899333,104652742656.0,0.013015918065018221
1981,PYF,1279972866.3817177,126475395072.0,0.010120331038721436
1982,PYF,1286462642.6369748,153722765312.0,0.008368719103028978
1983,PYF,1335895286.391797,185119014912.0,0.007216413111461518
1984,PYF,1378991403.3788133,219124482048.0,0.006293187280993733
1985,PYF,1507230778.8992124,246231777280.0,0.006121187100823627
1986,PYF,2301514717.298065,289841250304.0,0.007940604433924161
1987,PYF,2543199148.3892965,277930967040.0,0.009150470620365515
1988,PYF,2687472829.62988,291080175616.0,0.009232758032877028
1989,PYF,2636461517.105197,305837441024.0,0.008620466834530915
1990,PYF,3181206304.8154917,314955005952.0,0.010100510373536709
1991,PYF,3267367609.8952813,335178989568.0,0.009748127751403728
1992,PYF,3558215110.2480865,342495985664.0,0.010389070994072363
1993,PYF,3694600399.892248,349705011200.0,0.010564905510545479
1994,PYF,3522272321.407664,355559997440.0,0.009906267146944842
1995,PYF,3982374845.9270854,361417015296.0,0.011018780736334525
1996,PYF,3954696873.748918,367824011264.0,0.010751600636834162
1997,PYF,3567062511.8729267,378501005312.0,0.00942418239796373
1998,PYF,3775160797.3892775,404885995520.0,0.009324009324009324
1999,PYF,3797016068.696881,425000009728.0,0.008934155251259809
2000,PYF,3447543137.9414983,446249992192.0,0.007725586998908418
2001,PYF,,,
2002,PYF,,,
2003,PYF,,,
2004,PYF,,,
2005,PYF,,,
2006,PYF,,,
2007,PYF,,,
2008,PYF,,,
2009,PYF,,,
2010,PYF,,,
2011,PYF,,,
2012,PYF,,,
2013,PYF,,,
2014,PYF,,,
2015,PYF,,,
2016,PYF,,,
2017,PYF,,,
2018,PYF,,,
2019,PYF,,,
1960,QAT,,,
1961,QAT,,,
1962,QAT,,,
1963,QAT,,,
1964,QAT,,,
1965,QAT,,,
1966,QAT,,,
1967,QAT,,,
1968,QAT,,,
1969,QAT,,,
1970,QAT,301791301.7913017,1437099999.9999998,0.21000021000021
1971,QAT,387700084.2459983,1840800000.0,0.2106149957877001
1972,QAT,510259940.72047424,2238000100.0,0.22799817601459188
1973,QAT,793884368.0404373,3172600100.0,0.2502314641042965
1974,QAT,2401403227.440847,9479299100.0,0.25333130668287984
1975,QAT,2512784033.3782787,9877000200.0,0.25440761187574734
1976,QAT,3284301332.1895347,13016999900.000002,0.2523086239087652
1977,QAT,3617580171.7605457,14321999900.0,0.2525890376357666
1978,QAT,4052000412.7008686,15709200399.999998,0.25793804328200365
1979,QAT,5633000318.024011,21255000100.0,0.2650200090106803
1980,QAT,7829094613.070823,28630999000.0,0.27344818156959255
1981,QAT,8661263763.736263,31527000100.0,0.2747252747252747
1982,QAT,7596703214.285714,27651999700.0,0.2747252747252747
1983,QAT,6467582307.692307,23541999600.0,0.2747252747252747
1984,QAT,6704395824.175825,24404000800.000004,0.27472527472527475
1985,QAT,6153296456.043956,22397999100.0,0.2747252747252747
1986,QAT,5053021950.54945,18392999900.0,0.2747252747252747
1987,QAT,5446428681.318681,19825000400.0,0.2747252747252747
1988,QAT,6038187032.967032,21979000800.0,0.2747252747252747
1989,QAT,6487912087.912087,23616000000.0,0.2747252747252747
1990,QAT,7360439423.076922,26791999500.0,0.2747252747252747
1991,QAT,6883516483.516482,25055999999.999996,0.2747252747252747
1992,QAT,7646153983.516483,27832000500.0,0.2747252747252747
1993,QAT,7156593653.846153,26050000900.0,0.2747252747252747
1994,QAT,7374450769.23077,26843000800.000004,0.2747252747252747
1995,QAT,8137911978.021977,29621999600.0,0.2747252747252747
1996,QAT,9059340384.615385,32975999000.000004,0.2747252747252747
